+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                795 |   3 |   WAITING |      READY |
|                825 |   1 |   RUNNING |    WAITING |
|                825 |   2 |     READY |    RUNNING |
|                860 |   2 |   RUNNING |    WAITING |
|                860 |   3 |     READY |    RUNNING |
|                865 |   1 |   WAITING |      READY |
|                878 |   2 |   WAITING |      READY |
|                880 |   3 |   RUNNING |      READY |
|                880 |   1 |     READY |    RUNNING |
|                881 |   1 |   RUNNING |      READY |
|                881 |   1 |     READY |    RUNNING |
|                930 |   1 |   RUNNING |    WAITING |
|                930 |   2 |     READY |    RUNNING |
|                950 |   2 |   RUNNING |      READY |
|                950 |   2 |     READY |    RUNNING |
|                965 |   2 |   RUNNING |    WAITING |
|                965 |   3 |     READY |    RUNNING |
|                970 |   1 |   WAITING |      READY |
|                975 |   3 |   RUNNING |    WAITING |
|                975 |   1 |     READY |    RUNNING |
|                983 |   2 |   WAITING |      READY |
|                995 |   3 |   WAITING |      READY |
|               1025 |   1 |   RUNNING |    WAITING |
|               1025 |   2 |     READY |    RUNNING |
|               1060 |   2 |   RUNNING |    WAITING |
|               1060 |   3 |     READY |    RUNNING |
|               1065 |   1 |   WAITING |      READY |
|               1078 |   2 |   WAITING |      READY |
|               1090 |   3 |   RUNNING |    WAITING |
|               1090 |   1 |     READY |    RUNNING |
|               1091 |   1 |   RUNNING |      READY |
|               1091 |   1 |     READY |    RUNNING |
|               1110 |   3 |   WAITING |      READY |
|               1140 |   1 |   RUNNING | TERMINATED |
|               1140 |   2 |     READY |    RUNNING |
|               1175 |   2 |   RUNNING |    WAITING |
|               1175 |   3 |     READY |    RUNNING |
|               1193 |   2 |   WAITING |      READY |
|               1205 |   3 |   RUNNING |    WAITING |
|               1205 |   2 |     READY |    RUNNING |
|               1220 |   2 |   RUNNING | TERMINATED |
|               1220 |   4 |     READY |    RUNNING |
|               1225 |   3 |   WAITING |      READY |
|               1235 |   4 |   RUNNING |    WAITING |
|               1235 |   3 |     READY |    RUNNING |
|               1245 |   4 |   WAITING |      READY |
|               1265 |   3 |   RUNNING | TERMINATED |
|               1265 |   4 |     READY |    RUNNING |
|               1280 |   4 |   RUNNING |    WAITING |
|               1280 |   5 |     READY |    RUNNING |
|               1290 |   4 |   WAITING |      READY |
|               1380 |   5 |   RUNNING |      READY |
|               1380 |   4 |     READY |    RUNNING |
|               1395 |   4 |   RUNNING |    WAITING |
|               1395 |   5 |     READY |    RUNNING |
|               1405 |   4 |   WAITING |      READY |
|               1495 |   5 |   RUNNING |    WAITING |
|               1495 |   4 |     READY |    RUNNING |
|               1510 |   4 |   RUNNING |    WAITING |
|               1520 |   4 |   WAITING |      READY |
|               1520 |   4 |     READY |    RUNNING |
|               1535 |   4 |   RUNNING |    WAITING |
|               1545 |   4 |   WAITING |      READY |
|               1545 |   5 |   WAITING |      READY |
|               1545 |   4 |     READY |    RUNNING |
|               1560 |   4 |   RUNNING |    WAITING |
|               1560 |   5 |     READY |    RUNNING |
|               1561 |   5 |   RUNNING |      READY |
|               1561 |   5 |     READY |    RUNNING |
|               1570 |   4 |   WAITING |      READY |
|               1661 |   5 |   RUNNING |      READY |
|               1661 |   4 |     READY |    RUNNING |
|               1671 |   4 |   RUNNING |      READY |
|               1671 |   4 |     READY |    RUNNING |
|               1676 |   4 |   RUNNING |    WAITING |
|               1676 |   5 |     READY |    RUNNING |
|               1686 |   4 |   WAITING |      READY |
|               1775 |   5 |   RUNNING |    WAITING |
|               1775 |   4 |     READY |    RUNNING |
|               1790 |   4 |   RUNNING |    WAITING |
|               1800 |   4 |   WAITING |      READY |
|               1800 |   4 |     READY |    RUNNING |
|               1815 |   4 |   RUNNING |    WAITING |
|               1825 |   4 |   WAITING |      READY |
|               1825 |   5 |   WAITING |      READY |
|               1825 |   4 |     READY |    RUNNING |
|               1840 |   4 |   RUNNING | TERMINATED |
|               1840 |   5 |     READY |    RUNNING |
|               1841 |   5 |   RUNNING |      READY |
|               1841 |   5 |     READY |    RUNNING |
|               1941 |   5 |   RUNNING |      READY |
|               1941 |   5 |     READY |    RUNNING |
|               2040 |   5 |   RUNNING |    WAITING |
|               2090 |   5 |   WAITING |      READY |
|               2090 |   5 |     READY |    RUNNING |
|               2091 |   5 |   RUNNING |      READY |
|               2091 |   5 |     READY |    RUNNING |
|               2190 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
