+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                540 |   3 |     READY |    RUNNING |
|                545 |   1 |   WAITING |      READY |
|                545 |   3 |   RUNNING |    WAITING |
|                545 |   1 |     READY |    RUNNING |
|                565 |   2 |   WAITING |      READY |
|                565 |   1 |   RUNNING |      READY |
|                565 |   1 |     READY |    RUNNING |
|                575 |   3 |   WAITING |      READY |
|                580 |   1 |   RUNNING |    WAITING |
|                580 |   2 |     READY |    RUNNING |
|                600 |   2 |   RUNNING |    WAITING |
|                600 |   3 |     READY |    RUNNING |
|                605 |   1 |   WAITING |      READY |
|                615 |   3 |   RUNNING |    WAITING |
|                615 |   1 |     READY |    RUNNING |
|                625 |   2 |   WAITING |      READY |
|                645 |   3 |   WAITING |      READY |
|                650 |   1 |   RUNNING |    WAITING |
|                650 |   2 |     READY |    RUNNING |
|                670 |   2 |   RUNNING |    WAITING |
|                670 |   3 |     READY |    RUNNING |
|                675 |   1 |   WAITING |      READY |
|                685 |   3 |   RUNNING |    WAITING |
|                685 |   1 |     READY |    RUNNING |
|                695 |   2 |   WAITING |      READY |
|                715 |   3 |   WAITING |      READY |
|                720 |   1 |   RUNNING |    WAITING |
|                720 |   2 |     READY |    RUNNING |
|                721 |   2 |   RUNNING |      READY |
|                721 |   2 |     READY |    RUNNING |
|                740 |   2 |   RUNNING |    WAITING |
|                740 |   3 |     READY |    RUNNING |
|                745 |   1 |   WAITING |      READY |
|                755 |   3 |   RUNNING |    WAITING |
|                755 |   1 |     READY |    RUNNING |
|                765 |   2 |   WAITING |      READY |
|                770 |   1 |   RUNNING |      READY |
|                770 |   1 |     READY |    RUNNING |
|                785 |   3 |   WAITING |      READY |
|                790 |   1 |   RUNNING |    WAITING |
|                790 |   2 |     READY |    RUNNING |
|                810 |   2 |   RUNNING |    WAITING |
|                810 |   3 |     READY |    RUNNING |
|                815 |   1 |   WAITING |      READY |
|                825 |   3 |   RUNNING |    WAITING |
|                825 |   1 |     READY |    RUNNING |
|                835 |   2 |   WAITING |      READY |
|                855 |   3 |   WAITING |      READY |
|                860 |   1 |   RUNNING |    WAITING |
|                860 |   2 |     READY |    RUNNING |
|                880 |   2 |   RUNNING | TERMINATED |
|                880 |   3 |     READY |    RUNNING |
|                885 |   1 |   WAITING |      READY |
|                895 |   3 |   RUNNING |    WAITING |
|                895 |   1 |     READY |    RUNNING |
|                925 |   3 |   WAITING |      READY |
|                930 |   1 |   RUNNING |    WAITING |
|                930 |   3 |     READY |    RUNNING |
|                945 |   3 |   RUNNING |    WAITING |
|                945 |   4 |     READY |    RUNNING |
|                955 |   1 |   WAITING |      READY |
|                955 |   4 |   RUNNING |    WAITING |
|                955 |   1 |     READY |    RUNNING |
|                965 |   1 |   RUNNING | TERMINATED |
|                965 |   5 |     READY |    RUNNING |
|                975 |   3 |   WAITING |      READY |
|                975 |   4 |   WAITING |      READY |
|               1005 |   5 |   RUNNING |    WAITING |
|               1005 |   3 |     READY |    RUNNING |
|               1010 |   3 |   RUNNING |      READY |
|               1010 |   3 |     READY |    RUNNING |
|               1020 |   3 |   RUNNING |    WAITING |
|               1020 |   4 |     READY |    RUNNING |
|               1030 |   4 |   RUNNING |    WAITING |
|               1035 |   5 |   WAITING |      READY |
|               1035 |   5 |     READY |    RUNNING |
|               1050 |   3 |   WAITING |      READY |
|               1050 |   4 |   WAITING |      READY |
|               1075 |   5 |   RUNNING |    WAITING |
|               1075 |   3 |     READY |    RUNNING |
|               1090 |   3 |   RUNNING |    WAITING |
|               1090 |   4 |     READY |    RUNNING |
|               1100 |   4 |   RUNNING |    WAITING |
|               1105 |   5 |   WAITING |      READY |
|               1105 |   5 |     READY |    RUNNING |
|               1120 |   3 |   WAITING |      READY |
|               1120 |   4 |   WAITING |      READY |
|               1125 |   5 |   RUNNING |      READY |
|               1125 |   3 |     READY |    RUNNING |
|               1140 |   3 |   RUNNING |    WAITING |
|               1140 |   4 |     READY |    RUNNING |
|               1150 |   4 |   RUNNING |    WAITING |
|               1150 |   5 |     READY |    RUNNING |
|               1170 |   3 |   WAITING |      READY |
|               1170 |   4 |   WAITING |      READY |
|               1170 |   5 |   RUNNING |    WAITING |
|               1170 |   3 |     READY |    RUNNING |
|               1185 |   3 |   RUNNING |    WAITING |
|               1185 |   4 |     READY |    RUNNING |
|               1195 |   4 |   RUNNING |    WAITING |
|               1200 |   5 |   WAITING |      READY |
|               1200 |   5 |     READY |    RUNNING |
|               1215 |   3 |   WAITING |      READY |
|               1215 |   4 |   WAITING |      READY |
|               1240 |   5 |   RUNNING |    WAITING |
|               1240 |   3 |     READY |    RUNNING |
|               1255 |   3 |   RUNNING |    WAITING |
|               1255 |   4 |     READY |    RUNNING |
|               1265 |   4 |   RUNNING |    WAITING |
|               1270 |   5 |   WAITING |      READY |
|               1270 |   5 |     READY |    RUNNING |
|               1285 |   3 |   WAITING |      READY |
|               1285 |   4 |   WAITING |      READY |
|               1310 |   5 |   RUNNING |    WAITING |
|               1310 |   3 |     READY |    RUNNING |
|               1325 |   3 |   RUNNING |    WAITING |
|               1325 |   4 |     READY |    RUNNING |
|               1335 |   4 |   RUNNING |    WAITING |
|               1340 |   5 |   WAITING |      READY |
|               1340 |   5 |     READY |    RUNNING |
|               1341 |   5 |   RUNNING |      READY |
|               1341 |   5 |     READY |    RUNNING |
|               1355 |   3 |   WAITING |      READY |
|               1355 |   4 |   WAITING |      READY |
|               1380 |   5 |   RUNNING |    WAITING |
|               1380 |   3 |     READY |    RUNNING |
|               1395 |   3 |   RUNNING |    WAITING |
|               1395 |   4 |     READY |    RUNNING |
|               1405 |   4 |   RUNNING |    WAITING |
|               1410 |   5 |   WAITING |      READY |
|               1410 |   5 |     READY |    RUNNING |
|               1425 |   3 |   WAITING |      READY |
|               1425 |   4 |   WAITING |      READY |
|               1450 |   5 |   RUNNING |    WAITING |
|               1450 |   3 |     READY |    RUNNING |
|               1451 |   3 |   RUNNING |      READY |
|               1451 |   3 |     READY |    RUNNING |
|               1465 |   3 |   RUNNING |    WAITING |
|               1465 |   4 |     READY |    RUNNING |
|               1475 |   4 |   RUNNING |    WAITING |
|               1480 |   5 |   WAITING |      READY |
|               1480 |   5 |     READY |    RUNNING |
|               1495 |   3 |   WAITING |      READY |
|               1495 |   4 |   WAITING |      READY |
|               1501 |   5 |   RUNNING |      READY |
|               1501 |   3 |     READY |    RUNNING |
|               1506 |   3 |   RUNNING | TERMINATED |
|               1506 |   4 |     READY |    RUNNING |
|               1516 |   4 |   RUNNING |    WAITING |
|               1516 |   5 |     READY |    RUNNING |
|               1535 |   5 |   RUNNING |    WAITING |
|               1536 |   4 |   WAITING |      READY |
|               1536 |   4 |     READY |    RUNNING |
|               1537 |   4 |   RUNNING |      READY |
|               1537 |   4 |     READY |    RUNNING |
|               1546 |   4 |   RUNNING |    WAITING |
|               1565 |   5 |   WAITING |      READY |
|               1565 |   5 |     READY |    RUNNING |
|               1566 |   4 |   WAITING |      READY |
|               1605 |   5 |   RUNNING |    WAITING |
|               1605 |   4 |     READY |    RUNNING |
|               1615 |   4 |   RUNNING |    WAITING |
|               1635 |   4 |   WAITING |      READY |
|               1635 |   5 |   WAITING |      READY |
|               1635 |   4 |     READY |    RUNNING |
|               1645 |   4 |   RUNNING |    WAITING |
|               1645 |   5 |     READY |    RUNNING |
|               1665 |   4 |   WAITING |      READY |
|               1685 |   5 |   RUNNING |    WAITING |
|               1685 |   4 |     READY |    RUNNING |
|               1695 |   4 |   RUNNING |    WAITING |
|               1715 |   4 |   WAITING |      READY |
|               1715 |   5 |   WAITING |      READY |
|               1715 |   4 |     READY |    RUNNING |
|               1725 |   4 |   RUNNING |    WAITING |
|               1725 |   5 |     READY |    RUNNING |
|               1726 |   5 |   RUNNING |      READY |
|               1726 |   5 |     READY |    RUNNING |
|               1745 |   4 |   WAITING |      READY |
|               1765 |   5 |   RUNNING |    WAITING |
|               1765 |   4 |     READY |    RUNNING |
|               1775 |   4 |   RUNNING |    WAITING |
|               1795 |   4 |   WAITING |      READY |
|               1795 |   5 |   WAITING |      READY |
|               1795 |   4 |     READY |    RUNNING |
|               1805 |   4 |   RUNNING |    WAITING |
|               1805 |   5 |     READY |    RUNNING |
|               1825 |   4 |   WAITING |      READY |
|               1845 |   5 |   RUNNING |    WAITING |
|               1845 |   4 |     READY |    RUNNING |
|               1855 |   4 |   RUNNING |    WAITING |
|               1875 |   4 |   WAITING |      READY |
|               1875 |   5 |   WAITING |      READY |
|               1875 |   4 |     READY |    RUNNING |
|               1885 |   4 |   RUNNING |    WAITING |
|               1885 |   5 |     READY |    RUNNING |
|               1905 |   4 |   WAITING |      READY |
|               1906 |   5 |   RUNNING |      READY |
|               1906 |   4 |     READY |    RUNNING |
|               1916 |   4 |   RUNNING | TERMINATED |
|               1916 |   5 |     READY |    RUNNING |
|               1935 |   5 |   RUNNING |    WAITING |
|               1965 |   5 |   WAITING |      READY |
|               1965 |   5 |     READY |    RUNNING |
|               2005 |   5 |   RUNNING |    WAITING |
|               2035 |   5 |   WAITING |      READY |
|               2035 |   5 |     READY |    RUNNING |
|               2075 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
