+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                920 |   1 |   WAITING |      READY |
|                930 |   2 |   WAITING |      READY |
|                970 |   3 |   RUNNING |    WAITING |
|                970 |   1 |     READY |    RUNNING |
|               1020 |   1 |   RUNNING |    WAITING |
|               1020 |   2 |     READY |    RUNNING |
|               1040 |   3 |   WAITING |      READY |
|               1050 |   2 |   RUNNING |    WAITING |
|               1050 |   3 |     READY |    RUNNING |
|               1051 |   3 |   RUNNING |      READY |
|               1051 |   3 |     READY |    RUNNING |
|               1080 |   1 |   WAITING |      READY |
|               1090 |   2 |   WAITING |      READY |
|               1130 |   3 |   RUNNING |    WAITING |
|               1130 |   1 |     READY |    RUNNING |
|               1131 |   1 |   RUNNING |      READY |
|               1131 |   1 |     READY |    RUNNING |
|               1180 |   1 |   RUNNING |    WAITING |
|               1180 |   2 |     READY |    RUNNING |
|               1200 |   3 |   WAITING |      READY |
|               1210 |   2 |   RUNNING |    WAITING |
|               1210 |   3 |     READY |    RUNNING |
|               1231 |   3 |   RUNNING |      READY |
|               1231 |   3 |     READY |    RUNNING |
|               1240 |   1 |   WAITING |      READY |
|               1250 |   2 |   WAITING |      READY |
|               1290 |   3 |   RUNNING |    WAITING |
|               1290 |   1 |     READY |    RUNNING |
|               1340 |   1 |   RUNNING |    WAITING |
|               1340 |   2 |     READY |    RUNNING |
|               1360 |   3 |   WAITING |      READY |
|               1370 |   2 |   RUNNING |    WAITING |
|               1370 |   3 |     READY |    RUNNING |
|               1400 |   1 |   WAITING |      READY |
|               1410 |   2 |   WAITING |      READY |
|               1411 |   3 |   RUNNING |      READY |
|               1411 |   1 |     READY |    RUNNING |
|               1412 |   1 |   RUNNING |      READY |
|               1412 |   1 |     READY |    RUNNING |
|               1461 |   1 |   RUNNING |    WAITING |
|               1461 |   2 |     READY |    RUNNING |
|               1462 |   2 |   RUNNING |      READY |
|               1462 |   2 |     READY |    RUNNING |
|               1491 |   2 |   RUNNING |    WAITING |
|               1491 |   3 |     READY |    RUNNING |
|               1521 |   1 |   WAITING |      READY |
|               1530 |   3 |   RUNNING |    WAITING |
|               1530 |   1 |     READY |    RUNNING |
|               1531 |   2 |   WAITING |      READY |
|               1580 |   1 |   RUNNING |    WAITING |
|               1580 |   2 |     READY |    RUNNING |
|               1600 |   3 |   WAITING |      READY |
|               1610 |   2 |   RUNNING |    WAITING |
|               1610 |   3 |     READY |    RUNNING |
|               1640 |   1 |   WAITING |      READY |
|               1650 |   2 |   WAITING |      READY |
|               1671 |   3 |   RUNNING |      READY |
|               1671 |   1 |     READY |    RUNNING |
|               1672 |   1 |   RUNNING |      READY |
|               1672 |   1 |     READY |    RUNNING |
|               1721 |   1 |   RUNNING |    WAITING |
|               1721 |   2 |     READY |    RUNNING |
|               1751 |   2 |   RUNNING |    WAITING |
|               1751 |   3 |     READY |    RUNNING |
|               1770 |   3 |   RUNNING |    WAITING |
|               1770 |   4 |     READY |    RUNNING |
|               1780 |   4 |   RUNNING |    WAITING |
|               1780 |   5 |     READY |    RUNNING |
|               1781 |   1 |   WAITING |      READY |
|               1791 |   2 |   WAITING |      READY |
|               1795 |   4 |   WAITING |      READY |
|               1820 |   5 |   RUNNING |    WAITING |
|               1820 |   1 |     READY |    RUNNING |
|               1840 |   3 |   WAITING |      READY |
|               1870 |   1 |   RUNNING | TERMINATED |
|               1870 |   2 |     READY |    RUNNING |
|               1875 |   5 |   WAITING |      READY |
|               1880 |   2 |   RUNNING | TERMINATED |
|               1880 |   3 |     READY |    RUNNING |
|               1960 |   3 |   RUNNING |    WAITING |
|               1960 |   4 |     READY |    RUNNING |
|               1970 |   4 |   RUNNING |    WAITING |
|               1970 |   5 |     READY |    RUNNING |
|               1985 |   4 |   WAITING |      READY |
|               2010 |   5 |   RUNNING |    WAITING |
|               2010 |   4 |     READY |    RUNNING |
|               2020 |   4 |   RUNNING |    WAITING |
|               2030 |   3 |   WAITING |      READY |
|               2030 |   3 |     READY |    RUNNING |
|               2031 |   3 |   RUNNING |      READY |
|               2031 |   3 |     READY |    RUNNING |
|               2035 |   4 |   WAITING |      READY |
|               2065 |   5 |   WAITING |      READY |
|               2110 |   3 |   RUNNING |    WAITING |
|               2110 |   4 |     READY |    RUNNING |
|               2120 |   4 |   RUNNING |    WAITING |
|               2120 |   5 |     READY |    RUNNING |
|               2135 |   4 |   WAITING |      READY |
|               2140 |   5 |   RUNNING |      READY |
|               2140 |   4 |     READY |    RUNNING |
|               2150 |   4 |   RUNNING |    WAITING |
|               2150 |   5 |     READY |    RUNNING |
|               2165 |   4 |   WAITING |      READY |
|               2170 |   5 |   RUNNING |    WAITING |
|               2170 |   4 |     READY |    RUNNING |
|               2180 |   3 |   WAITING |      READY |
|               2180 |   4 |   RUNNING |    WAITING |
|               2180 |   3 |     READY |    RUNNING |
|               2195 |   4 |   WAITING |      READY |
|               2200 |   3 |   RUNNING | TERMINATED |
|               2200 |   4 |     READY |    RUNNING |
|               2210 |   4 |   RUNNING |    WAITING |
|               2225 |   4 |   WAITING |      READY |
|               2225 |   5 |   WAITING |      READY |
|               2225 |   4 |     READY |    RUNNING |
|               2235 |   4 |   RUNNING |    WAITING |
|               2235 |   5 |     READY |    RUNNING |
|               2250 |   4 |   WAITING |      READY |
|               2275 |   5 |   RUNNING |    WAITING |
|               2275 |   4 |     READY |    RUNNING |
|               2285 |   4 |   RUNNING |    WAITING |
|               2300 |   4 |   WAITING |      READY |
|               2300 |   4 |     READY |    RUNNING |
|               2301 |   4 |   RUNNING |      READY |
|               2301 |   4 |     READY |    RUNNING |
|               2310 |   4 |   RUNNING |    WAITING |
|               2325 |   4 |   WAITING |      READY |
|               2325 |   4 |     READY |    RUNNING |
|               2330 |   5 |   WAITING |      READY |
|               2335 |   4 |   RUNNING | TERMINATED |
|               2335 |   5 |     READY |    RUNNING |
|               2375 |   5 |   RUNNING |    WAITING |
|               2430 |   5 |   WAITING |      READY |
|               2430 |   5 |     READY |    RUNNING |
|               2431 |   5 |   RUNNING |      READY |
|               2431 |   5 |     READY |    RUNNING |
|               2470 |   5 |   RUNNING |    WAITING |
|               2525 |   5 |   WAITING |      READY |
|               2525 |   5 |     READY |    RUNNING |
|               2565 |   5 |   RUNNING |    WAITING |
|               2620 |   5 |   WAITING |      READY |
|               2620 |   5 |     READY |    RUNNING |
|               2641 |   5 |   RUNNING |      READY |
|               2641 |   5 |     READY |    RUNNING |
|               2660 |   5 |   RUNNING |    WAITING |
|               2715 |   5 |   WAITING |      READY |
|               2715 |   5 |     READY |    RUNNING |
|               2755 |   5 |   RUNNING |    WAITING |
|               2810 |   5 |   WAITING |      READY |
|               2810 |   5 |     READY |    RUNNING |
|               2850 |   5 |   RUNNING |    WAITING |
|               2905 |   5 |   WAITING |      READY |
|               2905 |   5 |     READY |    RUNNING |
|               2906 |   5 |   RUNNING |      READY |
|               2906 |   5 |     READY |    RUNNING |
|               2945 |   5 |   RUNNING |    WAITING |
|               3000 |   5 |   WAITING |      READY |
|               3000 |   5 |     READY |    RUNNING |
|               3040 |   5 |   RUNNING |    WAITING |
|               3095 |   5 |   WAITING |      READY |
|               3095 |   5 |     READY |    RUNNING |
|               3115 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
