+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                866 |   3 |   RUNNING |    WAITING |
|                866 |   2 |     READY |    RUNNING |
|                871 |   3 |   WAITING |      READY |
|                888 |   2 |   RUNNING |      READY |
|                888 |   2 |     READY |    RUNNING |
|                908 |   2 |   RUNNING | TERMINATED |
|                908 |   3 |     READY |    RUNNING |
|                920 |   3 |   RUNNING |      READY |
|                920 |   3 |     READY |    RUNNING |
|                952 |   3 |   RUNNING |    WAITING |
|                952 |   4 |     READY |    RUNNING |
|                957 |   3 |   WAITING |      READY |
|                998 |   4 |   RUNNING |    WAITING |
|                998 |   3 |     READY |    RUNNING |
|               1003 |   4 |   WAITING |      READY |
|               1042 |   3 |   RUNNING |    WAITING |
|               1042 |   4 |     READY |    RUNNING |
|               1047 |   3 |   WAITING |      READY |
|               1088 |   4 |   RUNNING |    WAITING |
|               1088 |   3 |     READY |    RUNNING |
|               1093 |   4 |   WAITING |      READY |
|               1112 |   3 |   RUNNING |      READY |
|               1112 |   3 |     READY |    RUNNING |
|               1132 |   3 |   RUNNING |    WAITING |
|               1132 |   4 |     READY |    RUNNING |
|               1137 |   3 |   WAITING |      READY |
|               1140 |   4 |   RUNNING |      READY |
|               1140 |   3 |     READY |    RUNNING |
|               1184 |   3 |   RUNNING |    WAITING |
|               1184 |   4 |     READY |    RUNNING |
|               1189 |   3 |   WAITING |      READY |
|               1222 |   4 |   RUNNING |    WAITING |
|               1222 |   3 |     READY |    RUNNING |
|               1227 |   4 |   WAITING |      READY |
|               1258 |   3 |   RUNNING |      READY |
|               1258 |   3 |     READY |    RUNNING |
|               1266 |   3 |   RUNNING |    WAITING |
|               1266 |   4 |     READY |    RUNNING |
|               1271 |   3 |   WAITING |      READY |
|               1312 |   4 |   RUNNING |    WAITING |
|               1312 |   3 |     READY |    RUNNING |
|               1317 |   4 |   WAITING |      READY |
|               1356 |   3 |   RUNNING |    WAITING |
|               1356 |   4 |     READY |    RUNNING |
|               1361 |   3 |   WAITING |      READY |
|               1372 |   4 |   RUNNING |      READY |
|               1372 |   3 |     READY |    RUNNING |
|               1416 |   3 |   RUNNING |    WAITING |
|               1416 |   4 |     READY |    RUNNING |
|               1421 |   3 |   WAITING |      READY |
|               1446 |   4 |   RUNNING |    WAITING |
|               1446 |   3 |     READY |    RUNNING |
|               1450 |   3 |   RUNNING |      READY |
|               1450 |   3 |     READY |    RUNNING |
|               1451 |   4 |   WAITING |      READY |
|               1490 |   3 |   RUNNING | TERMINATED |
|               1490 |   4 |     READY |    RUNNING |
|               1536 |   4 |   RUNNING |    WAITING |
|               1536 |   5 |     READY |    RUNNING |
|               1541 |   4 |   WAITING |      READY |
|               1584 |   5 |   RUNNING |    WAITING |
|               1584 |   4 |     READY |    RUNNING |
|               1589 |   5 |   WAITING |      READY |
|               1608 |   4 |   RUNNING |      READY |
|               1608 |   4 |     READY |    RUNNING |
|               1630 |   4 |   RUNNING |    WAITING |
|               1630 |   5 |     READY |    RUNNING |
|               1635 |   4 |   WAITING |      READY |
|               1678 |   5 |   RUNNING |    WAITING |
|               1678 |   4 |     READY |    RUNNING |
|               1683 |   5 |   WAITING |      READY |
|               1724 |   4 |   RUNNING |    WAITING |
|               1724 |   5 |     READY |    RUNNING |
|               1728 |   5 |   RUNNING |      READY |
|               1728 |   5 |     READY |    RUNNING |
|               1729 |   4 |   WAITING |      READY |
|               1772 |   5 |   RUNNING |    WAITING |
|               1772 |   4 |     READY |    RUNNING |
|               1777 |   5 |   WAITING |      READY |
|               1804 |   4 |   RUNNING |      READY |
|               1804 |   4 |     READY |    RUNNING |
|               1818 |   4 |   RUNNING |    WAITING |
|               1818 |   5 |     READY |    RUNNING |
|               1823 |   4 |   WAITING |      READY |
|               1866 |   5 |   RUNNING |    WAITING |
|               1866 |   4 |     READY |    RUNNING |
|               1871 |   5 |   WAITING |      READY |
|               1912 |   4 |   RUNNING | TERMINATED |
|               1912 |   5 |     READY |    RUNNING |
|               1920 |   5 |   RUNNING |      READY |
|               1920 |   5 |     READY |    RUNNING |
|               1960 |   5 |   RUNNING |    WAITING |
|               1965 |   5 |   WAITING |      READY |
|               1965 |   5 |     READY |    RUNNING |
|               2013 |   5 |   RUNNING |    WAITING |
|               2018 |   5 |   WAITING |      READY |
|               2018 |   5 |     READY |    RUNNING |
|               2030 |   5 |   RUNNING |      READY |
|               2030 |   5 |     READY |    RUNNING |
|               2066 |   5 |   RUNNING |    WAITING |
|               2071 |   5 |   WAITING |      READY |
|               2071 |   5 |     READY |    RUNNING |
|               2119 |   5 |   RUNNING |    WAITING |
|               2124 |   5 |   WAITING |      READY |
|               2124 |   5 |     READY |    RUNNING |
|               2140 |   5 |   RUNNING |      READY |
|               2140 |   5 |     READY |    RUNNING |
|               2172 |   5 |   RUNNING |    WAITING |
|               2177 |   5 |   WAITING |      READY |
|               2177 |   5 |     READY |    RUNNING |
|               2225 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
