+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                386 |   2 |     READY |    RUNNING |
|                398 |   3 |   WAITING |      READY |
|                401 |   2 |   RUNNING |    WAITING |
|                401 |   3 |     READY |    RUNNING |
|                409 |   2 |   WAITING |      READY |
|                413 |   3 |   RUNNING |    WAITING |
|                413 |   2 |     READY |    RUNNING |
|                425 |   3 |   WAITING |      READY |
|                428 |   2 |   RUNNING | TERMINATED |
|                428 |   3 |     READY |    RUNNING |
|                440 |   3 |   RUNNING |    WAITING |
|                440 |   4 |     READY |    RUNNING |
|                452 |   3 |   WAITING |      READY |
|                470 |   4 |   RUNNING |    WAITING |
|                470 |   3 |     READY |    RUNNING |
|                482 |   3 |   RUNNING |    WAITING |
|                482 |   5 |     READY |    RUNNING |
|                485 |   4 |   WAITING |      READY |
|                494 |   3 |   WAITING |      READY |
|                532 |   5 |   RUNNING |    WAITING |
|                532 |   3 |     READY |    RUNNING |
|                544 |   3 |   RUNNING |    WAITING |
|                544 |   4 |     READY |    RUNNING |
|                552 |   5 |   WAITING |      READY |
|                556 |   3 |   WAITING |      READY |
|                574 |   4 |   RUNNING |    WAITING |
|                574 |   3 |     READY |    RUNNING |
|                586 |   3 |   RUNNING |    WAITING |
|                586 |   5 |     READY |    RUNNING |
|                589 |   4 |   WAITING |      READY |
|                598 |   3 |   WAITING |      READY |
|                636 |   5 |   RUNNING |    WAITING |
|                636 |   3 |     READY |    RUNNING |
|                640 |   3 |   RUNNING |      READY |
|                640 |   3 |     READY |    RUNNING |
|                648 |   3 |   RUNNING |    WAITING |
|                648 |   4 |     READY |    RUNNING |
|                656 |   5 |   WAITING |      READY |
|                660 |   3 |   WAITING |      READY |
|                678 |   4 |   RUNNING |    WAITING |
|                678 |   3 |     READY |    RUNNING |
|                690 |   3 |   RUNNING |    WAITING |
|                690 |   5 |     READY |    RUNNING |
|                691 |   5 |   RUNNING |      READY |
|                691 |   5 |     READY |    RUNNING |
|                693 |   4 |   WAITING |      READY |
|                702 |   3 |   WAITING |      READY |
|                740 |   5 |   RUNNING |    WAITING |
|                740 |   3 |     READY |    RUNNING |
|                752 |   3 |   RUNNING |    WAITING |
|                752 |   4 |     READY |    RUNNING |
|                760 |   5 |   WAITING |      READY |
|                762 |   4 |   RUNNING |      READY |
|                762 |   4 |     READY |    RUNNING |
|                764 |   3 |   WAITING |      READY |
|                782 |   4 |   RUNNING |    WAITING |
|                782 |   3 |     READY |    RUNNING |
|                794 |   3 |   RUNNING |    WAITING |
|                794 |   5 |     READY |    RUNNING |
|                797 |   4 |   WAITING |      READY |
|                806 |   3 |   WAITING |      READY |
|                844 |   5 |   RUNNING |    WAITING |
|                844 |   3 |     READY |    RUNNING |
|                850 |   3 |   RUNNING | TERMINATED |
|                850 |   4 |     READY |    RUNNING |
|                864 |   5 |   WAITING |      READY |
|                880 |   4 |   RUNNING |    WAITING |
|                880 |   5 |     READY |    RUNNING |
|                881 |   5 |   RUNNING |      READY |
|                881 |   5 |     READY |    RUNNING |
|                895 |   4 |   WAITING |      READY |
|                930 |   5 |   RUNNING |    WAITING |
|                930 |   4 |     READY |    RUNNING |
|                950 |   5 |   WAITING |      READY |
|                960 |   4 |   RUNNING |    WAITING |
|                960 |   5 |     READY |    RUNNING |
|                975 |   4 |   WAITING |      READY |
|               1010 |   5 |   RUNNING | TERMINATED |
|               1010 |   4 |     READY |    RUNNING |
|               1030 |   4 |   RUNNING |      READY |
|               1030 |   4 |     READY |    RUNNING |
|               1040 |   4 |   RUNNING |    WAITING |
|               1055 |   4 |   WAITING |      READY |
|               1055 |   4 |     READY |    RUNNING |
|               1085 |   4 |   RUNNING |    WAITING |
|               1100 |   4 |   WAITING |      READY |
|               1100 |   4 |     READY |    RUNNING |
|               1110 |   4 |   RUNNING | TERMINATED |
+---------------------------------------------------+
