+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                 78 |   2 |     READY |    RUNNING |
|                 79 |   1 |   WAITING |      READY |
|                 80 |   2 |   RUNNING |    WAITING |
|                 80 |   1 |     READY |    RUNNING |
|                 82 |   4 |   WAITING |      READY |
|                 83 |   3 |   WAITING |      READY |
|                 85 |   2 |   WAITING |      READY |
|                 85 |   1 |   RUNNING |    WAITING |
|                 85 |   2 |     READY |    RUNNING |
|                 87 |   2 |   RUNNING |    WAITING |
|                 87 |   3 |     READY |    RUNNING |
|                 91 |   3 |   RUNNING |    WAITING |
|                 91 |   4 |     READY |    RUNNING |
|                 92 |   2 |   WAITING |      READY |
|                 94 |   4 |   RUNNING |    WAITING |
|                 94 |   2 |     READY |    RUNNING |
|                 95 |   1 |   WAITING |      READY |
|                 96 |   2 |   RUNNING |    WAITING |
|                 96 |   1 |     READY |    RUNNING |
|                 98 |   4 |   WAITING |      READY |
|                 99 |   3 |   WAITING |      READY |
|                101 |   2 |   WAITING |      READY |
|                101 |   1 |   RUNNING |    WAITING |
|                101 |   2 |     READY |    RUNNING |
|                103 |   2 |   RUNNING |    WAITING |
|                103 |   3 |     READY |    RUNNING |
|                107 |   3 |   RUNNING |    WAITING |
|                107 |   4 |     READY |    RUNNING |
|                108 |   2 |   WAITING |      READY |
|                109 |   4 |   RUNNING | TERMINATED |
|                109 |   2 |     READY |    RUNNING |
|                111 |   1 |   WAITING |      READY |
|                111 |   2 |   RUNNING |    WAITING |
|                111 |   1 |     READY |    RUNNING |
|                115 |   3 |   WAITING |      READY |
|                116 |   2 |   WAITING |      READY |
|                116 |   1 |   RUNNING | TERMINATED |
|                116 |   2 |     READY |    RUNNING |
|                118 |   2 |   RUNNING |    WAITING |
|                118 |   3 |     READY |    RUNNING |
|                120 |   3 |   RUNNING | TERMINATED |
|                120 |   5 |     READY |    RUNNING |
|                123 |   2 |   WAITING |      READY |
|                126 |   5 |   RUNNING |    WAITING |
|                126 |   2 |     READY |    RUNNING |
|                128 |   2 |   RUNNING |    WAITING |
|                133 |   2 |   WAITING |      READY |
|                133 |   2 |     READY |    RUNNING |
|                135 |   2 |   RUNNING |    WAITING |
|                136 |   5 |   WAITING |      READY |
|                136 |   5 |     READY |    RUNNING |
|                140 |   2 |   WAITING |      READY |
|                142 |   5 |   RUNNING |    WAITING |
|                142 |   2 |     READY |    RUNNING |
|                144 |   2 |   RUNNING |    WAITING |
|                149 |   2 |   WAITING |      READY |
|                149 |   2 |     READY |    RUNNING |
|                151 |   2 |   RUNNING |    WAITING |
|                152 |   5 |   WAITING |      READY |
|                152 |   5 |     READY |    RUNNING |
|                156 |   2 |   WAITING |      READY |
|                158 |   5 |   RUNNING |    WAITING |
|                158 |   2 |     READY |    RUNNING |
|                160 |   2 |   RUNNING |    WAITING |
|                165 |   2 |   WAITING |      READY |
|                165 |   2 |     READY |    RUNNING |
|                167 |   2 |   RUNNING |    WAITING |
|                168 |   5 |   WAITING |      READY |
|                168 |   5 |     READY |    RUNNING |
|                172 |   2 |   WAITING |      READY |
|                174 |   5 |   RUNNING |    WAITING |
|                174 |   2 |     READY |    RUNNING |
|                176 |   2 |   RUNNING |    WAITING |
|                181 |   2 |   WAITING |      READY |
|                181 |   2 |     READY |    RUNNING |
|                182 |   2 |   RUNNING | TERMINATED |
|                184 |   5 |   WAITING |      READY |
|                184 |   5 |     READY |    RUNNING |
|                190 |   5 |   RUNNING |    WAITING |
|                200 |   5 |   WAITING |      READY |
|                200 |   5 |     READY |    RUNNING |
|                205 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
