+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                 96 |   3 |   RUNNING |    WAITING |
|                 96 |   1 |     READY |    RUNNING |
|                 97 |   2 |   WAITING |      READY |
|                 99 |   1 |   RUNNING |    WAITING |
|                 99 |   2 |     READY |    RUNNING |
|                103 |   3 |   WAITING |      READY |
|                103 |   2 |   RUNNING |    WAITING |
|                103 |   3 |     READY |    RUNNING |
|                104 |   1 |   WAITING |      READY |
|                108 |   3 |   RUNNING | TERMINATED |
|                108 |   1 |     READY |    RUNNING |
|                109 |   2 |   WAITING |      READY |
|                111 |   1 |   RUNNING | TERMINATED |
|                111 |   2 |     READY |    RUNNING |
|                115 |   2 |   RUNNING | TERMINATED |
|                115 |   4 |     READY |    RUNNING |
|                117 |   4 |   RUNNING |    WAITING |
|                117 |   5 |     READY |    RUNNING |
|                121 |   4 |   WAITING |      READY |
|                125 |   5 |   RUNNING |    WAITING |
|                125 |   4 |     READY |    RUNNING |
|                127 |   4 |   RUNNING |    WAITING |
|                131 |   4 |   WAITING |      READY |
|                131 |   4 |     READY |    RUNNING |
|                133 |   4 |   RUNNING |    WAITING |
|                135 |   5 |   WAITING |      READY |
|                135 |   5 |     READY |    RUNNING |
|                137 |   4 |   WAITING |      READY |
|                143 |   5 |   RUNNING |    WAITING |
|                143 |   4 |     READY |    RUNNING |
|                145 |   4 |   RUNNING |    WAITING |
|                149 |   4 |   WAITING |      READY |
|                149 |   4 |     READY |    RUNNING |
|                151 |   4 |   RUNNING |    WAITING |
|                153 |   5 |   WAITING |      READY |
|                153 |   5 |     READY |    RUNNING |
|                155 |   4 |   WAITING |      READY |
|                161 |   5 |   RUNNING |    WAITING |
|                161 |   4 |     READY |    RUNNING |
|                163 |   4 |   RUNNING |    WAITING |
|                167 |   4 |   WAITING |      READY |
|                167 |   4 |     READY |    RUNNING |
|                169 |   4 |   RUNNING |    WAITING |
|                171 |   5 |   WAITING |      READY |
|                171 |   5 |     READY |    RUNNING |
|                173 |   4 |   WAITING |      READY |
|                179 |   5 |   RUNNING |    WAITING |
|                179 |   4 |     READY |    RUNNING |
|                181 |   4 |   RUNNING |    WAITING |
|                185 |   4 |   WAITING |      READY |
|                185 |   4 |     READY |    RUNNING |
|                187 |   4 |   RUNNING |    WAITING |
|                189 |   5 |   WAITING |      READY |
|                189 |   5 |     READY |    RUNNING |
|                191 |   4 |   WAITING |      READY |
|                197 |   5 |   RUNNING |    WAITING |
|                197 |   4 |     READY |    RUNNING |
|                199 |   4 |   RUNNING | TERMINATED |
|                207 |   5 |   WAITING |      READY |
|                207 |   5 |     READY |    RUNNING |
|                215 |   5 |   RUNNING |    WAITING |
|                225 |   5 |   WAITING |      READY |
|                225 |   5 |     READY |    RUNNING |
|                233 |   5 |   RUNNING |    WAITING |
|                243 |   5 |   WAITING |      READY |
|                243 |   5 |     READY |    RUNNING |
|                247 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
