+-----------------------------------------------------------------------------------------------+
| Time of Event | Memory Used |       Partitions State | Total Free Memory | Usable Free Memory |
+-----------------------------------------------------------------------------------------------+
|             0 |           0 | -1, -1, -1, -1, -1, -1 |               100 |                100 |
|             0 |          10 |  -1, -1, -1, 1, -1, -1 |                90 |                 90 |
|             5 |          22 |   -1, -1, 2, 1, -1, -1 |                78 |                 75 |
|            15 |          36 |    -1, 3, 2, 1, -1, -1 |                64 |                 50 |
|            25 |          52 |     4, 3, 2, 1, -1, -1 |                48 |                 10 |
|          1401 |          38 |    4, -1, 2, 1, -1, -1 |                62 |                 35 |
|          1402 |          56 |     4, 5, 2, 1, -1, -1 |                44 |                 10 |
|          2002 |          46 |    4, 5, 2, -1, -1, -1 |                54 |                 20 |
|          2150 |          34 |   4, 5, -1, -1, -1, -1 |                66 |                 35 |
|          2651 |          16 |  4, -1, -1, -1, -1, -1 |                84 |                 60 |
|          2750 |           0 | -1, -1, -1, -1, -1, -1 |               100 |                100 |
+-----------------------------------------------------------------------------------------------+
