+-----------------------------------------------------------------------------------------------+
| Time of Event | Memory Used |       Partitions State | Total Free Memory | Usable Free Memory |
+-----------------------------------------------------------------------------------------------+
|             0 |           0 | -1, -1, -1, -1, -1, -1 |               100 |                100 |
|             0 |          10 |  -1, -1, -1, 1, -1, -1 |                90 |                 90 |
|             1 |          24 |   -1, -1, 2, 1, -1, -1 |                76 |                 75 |
|             2 |          42 |    -1, 3, 2, 1, -1, -1 |                58 |                 50 |
|             3 |          54 |     4, 3, 2, 1, -1, -1 |                46 |                 10 |
|           711 |          40 |    4, 3, -1, 1, -1, -1 |                60 |                 25 |
|          1150 |          30 |   4, 3, -1, -1, -1, -1 |                70 |                 35 |
|          1351 |          18 |  -1, 3, -1, -1, -1, -1 |                82 |                 75 |
|          1352 |          38 |   5, 3, -1, -1, -1, -1 |                62 |                 35 |
|          1950 |          20 |  5, -1, -1, -1, -1, -1 |                80 |                 60 |
|          2900 |           0 | -1, -1, -1, -1, -1, -1 |               100 |                100 |
+-----------------------------------------------------------------------------------------------+
