+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|               1700 |   2 |     READY |    RUNNING |
|               1710 |   3 |   WAITING |      READY |
|               1722 |   4 |   WAITING |      READY |
|               1750 |   2 |   RUNNING |    WAITING |
|               1750 |   3 |     READY |    RUNNING |
|               1770 |   3 |   RUNNING |      READY |
|               1770 |   4 |     READY |    RUNNING |
|               1775 |   2 |   WAITING |      READY |
|               1800 |   4 |   RUNNING | TERMINATED |
|               1800 |   2 |     READY |    RUNNING |
|               1801 |   5 |       NEW |      READY |
|               1850 |   2 |   RUNNING | TERMINATED |
|               1850 |   5 |     READY |    RUNNING |
|               1950 |   5 |   RUNNING |      READY |
|               1950 |   3 |     READY |    RUNNING |
|               2050 |   3 |   RUNNING |    WAITING |
|               2050 |   5 |     READY |    RUNNING |
|               2065 |   5 |   RUNNING |    WAITING |
|               2080 |   3 |   WAITING |      READY |
|               2080 |   3 |     READY |    RUNNING |
|               2081 |   3 |   RUNNING |      READY |
|               2081 |   3 |     READY |    RUNNING |
|               2093 |   5 |   WAITING |      READY |
|               2181 |   3 |   RUNNING |      READY |
|               2181 |   5 |     READY |    RUNNING |
|               2266 |   5 |   RUNNING |      READY |
|               2266 |   3 |     READY |    RUNNING |
|               2285 |   3 |   RUNNING |    WAITING |
|               2285 |   5 |     READY |    RUNNING |
|               2315 |   3 |   WAITING |      READY |
|               2315 |   5 |   RUNNING |    WAITING |
|               2315 |   3 |     READY |    RUNNING |
|               2343 |   5 |   WAITING |      READY |
|               2396 |   3 |   RUNNING |      READY |
|               2396 |   5 |     READY |    RUNNING |
|               2466 |   5 |   RUNNING |      READY |
|               2466 |   3 |     READY |    RUNNING |
|               2505 |   3 |   RUNNING |    WAITING |
|               2505 |   5 |     READY |    RUNNING |
|               2535 |   3 |   WAITING |      READY |
|               2550 |   5 |   RUNNING |    WAITING |
|               2550 |   3 |     READY |    RUNNING |
|               2578 |   5 |   WAITING |      READY |
|               2610 |   3 |   RUNNING | TERMINATED |
|               2610 |   5 |     READY |    RUNNING |
|               2665 |   5 |   RUNNING |      READY |
|               2665 |   5 |     READY |    RUNNING |
|               2725 |   5 |   RUNNING |    WAITING |
|               2753 |   5 |   WAITING |      READY |
|               2753 |   5 |     READY |    RUNNING |
|               2793 |   5 |   RUNNING |      READY |
|               2793 |   5 |     READY |    RUNNING |
|               2868 |   5 |   RUNNING |    WAITING |
|               2896 |   5 |   WAITING |      READY |
|               2896 |   5 |     READY |    RUNNING |
|               2921 |   5 |   RUNNING |      READY |
|               2921 |   5 |     READY |    RUNNING |
|               3011 |   5 |   RUNNING |    WAITING |
|               3039 |   5 |   WAITING |      READY |
|               3039 |   5 |     READY |    RUNNING |
|               3049 |   5 |   RUNNING |      READY |
|               3049 |   5 |     READY |    RUNNING |
|               3099 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
