+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                481 |   4 |   RUNNING |    WAITING |
|                481 |   5 |     READY |    RUNNING |
|                496 |   1 |   WAITING |      READY |
|                501 |   4 |   WAITING |      READY |
|                501 |   5 |   RUNNING |      READY |
|                501 |   4 |     READY |    RUNNING |
|                511 |   4 |   RUNNING |    WAITING |
|                511 |   1 |     READY |    RUNNING |
|                531 |   4 |   WAITING |      READY |
|                546 |   1 |   RUNNING |    WAITING |
|                546 |   4 |     READY |    RUNNING |
|                556 |   4 |   RUNNING |    WAITING |
|                556 |   2 |     READY |    RUNNING |
|                571 |   1 |   WAITING |      READY |
|                575 |   2 |   RUNNING |    WAITING |
|                575 |   1 |     READY |    RUNNING |
|                576 |   4 |   WAITING |      READY |
|                600 |   2 |   WAITING |      READY |
|                600 |   1 |   RUNNING |      READY |
|                600 |   4 |     READY |    RUNNING |
|                610 |   4 |   RUNNING |    WAITING |
|                610 |   2 |     READY |    RUNNING |
|                630 |   4 |   WAITING |      READY |
|                630 |   2 |   RUNNING |    WAITING |
|                630 |   4 |     READY |    RUNNING |
|                640 |   4 |   RUNNING |    WAITING |
|                640 |   3 |     READY |    RUNNING |
|                645 |   3 |   RUNNING |    WAITING |
|                645 |   5 |     READY |    RUNNING |
|                655 |   2 |   WAITING |      READY |
|                660 |   4 |   WAITING |      READY |
|                665 |   5 |   RUNNING |    WAITING |
|                665 |   4 |     READY |    RUNNING |
|                666 |   4 |   RUNNING |      READY |
|                666 |   2 |     READY |    RUNNING |
|                675 |   3 |   WAITING |      READY |
|                686 |   2 |   RUNNING |    WAITING |
|                686 |   3 |     READY |    RUNNING |
|                695 |   5 |   WAITING |      READY |
|                701 |   3 |   RUNNING |    WAITING |
|                701 |   5 |     READY |    RUNNING |
|                711 |   2 |   WAITING |      READY |
|                731 |   3 |   WAITING |      READY |
|                741 |   5 |   RUNNING |    WAITING |
|                741 |   2 |     READY |    RUNNING |
|                761 |   2 |   RUNNING |    WAITING |
|                761 |   3 |     READY |    RUNNING |
|                771 |   5 |   WAITING |      READY |
|                776 |   3 |   RUNNING |    WAITING |
|                776 |   5 |     READY |    RUNNING |
|                786 |   2 |   WAITING |      READY |
|                806 |   3 |   WAITING |      READY |
|                816 |   5 |   RUNNING |    WAITING |
|                816 |   2 |     READY |    RUNNING |
|                836 |   2 |   RUNNING |    WAITING |
|                836 |   3 |     READY |    RUNNING |
|                846 |   5 |   WAITING |      READY |
|                851 |   3 |   RUNNING |    WAITING |
|                851 |   5 |     READY |    RUNNING |
|                852 |   5 |   RUNNING |      READY |
|                852 |   1 |     READY |    RUNNING |
|                861 |   2 |   WAITING |      READY |
|                862 |   1 |   RUNNING |    WAITING |
|                862 |   2 |     READY |    RUNNING |
|                863 |   2 |   RUNNING |      READY |
|                863 |   4 |     READY |    RUNNING |
|                872 |   4 |   RUNNING |    WAITING |
|                872 |   5 |     READY |    RUNNING |
|                881 |   3 |   WAITING |      READY |
|                887 |   1 |   WAITING |      READY |
|                892 |   4 |   WAITING |      READY |
|                911 |   5 |   RUNNING |    WAITING |
|                911 |   3 |     READY |    RUNNING |
|                926 |   3 |   RUNNING |    WAITING |
|                926 |   1 |     READY |    RUNNING |
|                941 |   5 |   WAITING |      READY |
|                956 |   3 |   WAITING |      READY |
|                961 |   1 |   RUNNING |    WAITING |
|                961 |   3 |     READY |    RUNNING |
|                976 |   3 |   RUNNING |    WAITING |
|                976 |   4 |     READY |    RUNNING |
|                986 |   1 |   WAITING |      READY |
|                986 |   4 |   RUNNING |    WAITING |
|                986 |   1 |     READY |    RUNNING |
|               1006 |   3 |   WAITING |      READY |
|               1006 |   4 |   WAITING |      READY |
|               1021 |   1 |   RUNNING |    WAITING |
|               1021 |   3 |     READY |    RUNNING |
|               1036 |   3 |   RUNNING |    WAITING |
|               1036 |   4 |     READY |    RUNNING |
|               1046 |   1 |   WAITING |      READY |
|               1046 |   4 |   RUNNING |    WAITING |
|               1046 |   1 |     READY |    RUNNING |
|               1066 |   3 |   WAITING |      READY |
|               1066 |   4 |   WAITING |      READY |
|               1066 |   1 |   RUNNING |      READY |
|               1066 |   3 |     READY |    RUNNING |
|               1071 |   3 |   RUNNING |      READY |
|               1071 |   4 |     READY |    RUNNING |
|               1081 |   4 |   RUNNING |    WAITING |
|               1081 |   5 |     READY |    RUNNING |
|               1101 |   4 |   WAITING |      READY |
|               1121 |   5 |   RUNNING |    WAITING |
|               1121 |   4 |     READY |    RUNNING |
|               1131 |   4 |   RUNNING |    WAITING |
|               1131 |   2 |     READY |    RUNNING |
|               1150 |   2 |   RUNNING |    WAITING |
|               1150 |   1 |     READY |    RUNNING |
|               1151 |   4 |   WAITING |      READY |
|               1151 |   5 |   WAITING |      READY |
|               1165 |   1 |   RUNNING |    WAITING |
|               1165 |   4 |     READY |    RUNNING |
|               1175 |   2 |   WAITING |      READY |
|               1175 |   4 |   RUNNING |    WAITING |
|               1175 |   5 |     READY |    RUNNING |
|               1190 |   1 |   WAITING |      READY |
|               1195 |   4 |   WAITING |      READY |
|               1196 |   5 |   RUNNING |      READY |
|               1196 |   4 |     READY |    RUNNING |
|               1206 |   4 |   RUNNING |    WAITING |
|               1206 |   2 |     READY |    RUNNING |
|               1226 |   4 |   WAITING |      READY |
|               1226 |   2 |   RUNNING |    WAITING |
|               1226 |   4 |     READY |    RUNNING |
|               1236 |   4 |   RUNNING |    WAITING |
|               1236 |   1 |     READY |    RUNNING |
|               1251 |   2 |   WAITING |      READY |
|               1256 |   4 |   WAITING |      READY |
|               1271 |   1 |   RUNNING |    WAITING |
|               1271 |   4 |     READY |    RUNNING |
|               1281 |   4 |   RUNNING |    WAITING |
|               1281 |   2 |     READY |    RUNNING |
|               1296 |   1 |   WAITING |      READY |
|               1301 |   4 |   WAITING |      READY |
|               1301 |   2 |   RUNNING | TERMINATED |
|               1301 |   4 |     READY |    RUNNING |
|               1311 |   4 |   RUNNING | TERMINATED |
|               1311 |   1 |     READY |    RUNNING |
|               1346 |   1 |   RUNNING |    WAITING |
|               1346 |   3 |     READY |    RUNNING |
|               1356 |   3 |   RUNNING |    WAITING |
|               1356 |   5 |     READY |    RUNNING |
|               1371 |   1 |   WAITING |      READY |
|               1375 |   5 |   RUNNING |    WAITING |
|               1375 |   1 |     READY |    RUNNING |
|               1386 |   3 |   WAITING |      READY |
|               1390 |   1 |   RUNNING |      READY |
|               1390 |   3 |     READY |    RUNNING |
|               1405 |   5 |   WAITING |      READY |
|               1405 |   3 |   RUNNING |    WAITING |
|               1405 |   5 |     READY |    RUNNING |
|               1435 |   3 |   WAITING |      READY |
|               1445 |   5 |   RUNNING |    WAITING |
|               1445 |   3 |     READY |    RUNNING |
|               1460 |   3 |   RUNNING |    WAITING |
|               1460 |   1 |     READY |    RUNNING |
|               1475 |   5 |   WAITING |      READY |
|               1480 |   1 |   RUNNING |    WAITING |
|               1480 |   5 |     READY |    RUNNING |
|               1490 |   3 |   WAITING |      READY |
|               1505 |   1 |   WAITING |      READY |
|               1520 |   5 |   RUNNING |    WAITING |
|               1520 |   3 |     READY |    RUNNING |
|               1535 |   3 |   RUNNING |    WAITING |
|               1535 |   1 |     READY |    RUNNING |
|               1550 |   5 |   WAITING |      READY |
|               1565 |   3 |   WAITING |      READY |
|               1570 |   1 |   RUNNING |    WAITING |
|               1570 |   3 |     READY |    RUNNING |
|               1585 |   3 |   RUNNING |    WAITING |
|               1585 |   5 |     READY |    RUNNING |
|               1586 |   5 |   RUNNING |      READY |
|               1586 |   5 |     READY |    RUNNING |
|               1595 |   1 |   WAITING |      READY |
|               1615 |   3 |   WAITING |      READY |
|               1625 |   5 |   RUNNING |    WAITING |
|               1625 |   3 |     READY |    RUNNING |
|               1640 |   3 |   RUNNING |    WAITING |
|               1640 |   1 |     READY |    RUNNING |
|               1655 |   5 |   WAITING |      READY |
|               1670 |   3 |   WAITING |      READY |
|               1675 |   1 |   RUNNING |    WAITING |
|               1675 |   3 |     READY |    RUNNING |
|               1690 |   3 |   RUNNING |    WAITING |
|               1690 |   5 |     READY |    RUNNING |
|               1700 |   1 |   WAITING |      READY |
|               1720 |   3 |   WAITING |      READY |
|               1730 |   5 |   RUNNING |    WAITING |
|               1730 |   3 |     READY |    RUNNING |
|               1731 |   3 |   RUNNING |      READY |
|               1731 |   1 |     READY |    RUNNING |
|               1741 |   1 |   RUNNING | TERMINATED |
|               1741 |   3 |     READY |    RUNNING |
|               1755 |   3 |   RUNNING |    WAITING |
|               1760 |   5 |   WAITING |      READY |
|               1760 |   5 |     READY |    RUNNING |
|               1781 |   5 |   RUNNING |      READY |
|               1781 |   5 |     READY |    RUNNING |
|               1785 |   3 |   WAITING |      READY |
|               1800 |   5 |   RUNNING |    WAITING |
|               1800 |   3 |     READY |    RUNNING |
|               1805 |   3 |   RUNNING | TERMINATED |
|               1830 |   5 |   WAITING |      READY |
|               1830 |   5 |     READY |    RUNNING |
|               1870 |   5 |   RUNNING |    WAITING |
|               1900 |   5 |   WAITING |      READY |
|               1900 |   5 |     READY |    RUNNING |
|               1940 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
