+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                715 |   4 |   WAITING |      READY |
|                750 |   1 |   RUNNING |    WAITING |
|                750 |   4 |     READY |    RUNNING |
|                760 |   3 |   WAITING |      READY |
|                760 |   4 |   RUNNING |    WAITING |
|                760 |   2 |     READY |    RUNNING |
|                775 |   4 |   WAITING |      READY |
|                790 |   2 |   RUNNING |    WAITING |
|                790 |   4 |     READY |    RUNNING |
|                791 |   4 |   RUNNING |      READY |
|                791 |   3 |     READY |    RUNNING |
|                810 |   1 |   WAITING |      READY |
|                830 |   2 |   WAITING |      READY |
|                851 |   3 |   RUNNING |      READY |
|                851 |   1 |     READY |    RUNNING |
|                852 |   1 |   RUNNING |      READY |
|                852 |   2 |     READY |    RUNNING |
|                882 |   2 |   RUNNING |    WAITING |
|                882 |   5 |     READY |    RUNNING |
|                902 |   5 |   RUNNING |    WAITING |
|                902 |   4 |     READY |    RUNNING |
|                911 |   4 |   RUNNING |    WAITING |
|                911 |   3 |     READY |    RUNNING |
|                922 |   2 |   WAITING |      READY |
|                926 |   4 |   WAITING |      READY |
|                931 |   3 |   RUNNING |    WAITING |
|                931 |   2 |     READY |    RUNNING |
|                951 |   2 |   RUNNING |      READY |
|                951 |   4 |     READY |    RUNNING |
|                957 |   5 |   WAITING |      READY |
|                961 |   4 |   RUNNING | TERMINATED |
|                961 |   5 |     READY |    RUNNING |
|               1001 |   3 |   WAITING |      READY |
|               1001 |   5 |   RUNNING |    WAITING |
|               1001 |   3 |     READY |    RUNNING |
|               1056 |   5 |   WAITING |      READY |
|               1081 |   3 |   RUNNING |    WAITING |
|               1081 |   5 |     READY |    RUNNING |
|               1121 |   5 |   RUNNING |    WAITING |
|               1121 |   1 |     READY |    RUNNING |
|               1151 |   3 |   WAITING |      READY |
|               1170 |   1 |   RUNNING |    WAITING |
|               1170 |   3 |     READY |    RUNNING |
|               1171 |   3 |   RUNNING |      READY |
|               1171 |   2 |     READY |    RUNNING |
|               1176 |   5 |   WAITING |      READY |
|               1181 |   2 |   RUNNING |    WAITING |
|               1181 |   5 |     READY |    RUNNING |
|               1182 |   5 |   RUNNING |      READY |
|               1182 |   3 |     READY |    RUNNING |
|               1221 |   2 |   WAITING |      READY |
|               1230 |   1 |   WAITING |      READY |
|               1261 |   3 |   RUNNING |    WAITING |
|               1261 |   1 |     READY |    RUNNING |
|               1311 |   1 |   RUNNING |    WAITING |
|               1311 |   2 |     READY |    RUNNING |
|               1331 |   3 |   WAITING |      READY |
|               1341 |   2 |   RUNNING |    WAITING |
|               1341 |   3 |     READY |    RUNNING |
|               1362 |   3 |   RUNNING |      READY |
|               1362 |   5 |     READY |    RUNNING |
|               1371 |   1 |   WAITING |      READY |
|               1381 |   2 |   WAITING |      READY |
|               1401 |   5 |   RUNNING |    WAITING |
|               1401 |   1 |     READY |    RUNNING |
|               1402 |   1 |   RUNNING |      READY |
|               1402 |   2 |     READY |    RUNNING |
|               1432 |   2 |   RUNNING |    WAITING |
|               1432 |   3 |     READY |    RUNNING |
|               1456 |   5 |   WAITING |      READY |
|               1472 |   2 |   WAITING |      READY |
|               1491 |   3 |   RUNNING |    WAITING |
|               1491 |   2 |     READY |    RUNNING |
|               1521 |   2 |   RUNNING |    WAITING |
|               1521 |   5 |     READY |    RUNNING |
|               1561 |   2 |   WAITING |      READY |
|               1561 |   3 |   WAITING |      READY |
|               1561 |   5 |   RUNNING |    WAITING |
|               1561 |   2 |     READY |    RUNNING |
|               1562 |   2 |   RUNNING |      READY |
|               1562 |   3 |     READY |    RUNNING |
|               1603 |   3 |   RUNNING |      READY |
|               1603 |   1 |     READY |    RUNNING |
|               1616 |   5 |   WAITING |      READY |
|               1652 |   1 |   RUNNING |    WAITING |
|               1652 |   5 |     READY |    RUNNING |
|               1673 |   5 |   RUNNING |      READY |
|               1673 |   2 |     READY |    RUNNING |
|               1702 |   2 |   RUNNING |    WAITING |
|               1702 |   3 |     READY |    RUNNING |
|               1712 |   1 |   WAITING |      READY |
|               1741 |   3 |   RUNNING |    WAITING |
|               1741 |   1 |     READY |    RUNNING |
|               1742 |   2 |   WAITING |      READY |
|               1791 |   1 |   RUNNING |    WAITING |
|               1791 |   2 |     READY |    RUNNING |
|               1811 |   3 |   WAITING |      READY |
|               1821 |   2 |   RUNNING |    WAITING |
|               1821 |   3 |     READY |    RUNNING |
|               1851 |   1 |   WAITING |      READY |
|               1861 |   2 |   WAITING |      READY |
|               1882 |   3 |   RUNNING |      READY |
|               1882 |   1 |     READY |    RUNNING |
|               1883 |   1 |   RUNNING |      READY |
|               1883 |   2 |     READY |    RUNNING |
|               1913 |   2 |   RUNNING |    WAITING |
|               1913 |   5 |     READY |    RUNNING |
|               1932 |   5 |   RUNNING |    WAITING |
|               1932 |   3 |     READY |    RUNNING |
|               1951 |   3 |   RUNNING |    WAITING |
|               1951 |   1 |     READY |    RUNNING |
|               1953 |   2 |   WAITING |      READY |
|               1987 |   5 |   WAITING |      READY |
|               2000 |   1 |   RUNNING |    WAITING |
|               2000 |   2 |     READY |    RUNNING |
|               2010 |   2 |   RUNNING | TERMINATED |
|               2010 |   5 |     READY |    RUNNING |
|               2021 |   3 |   WAITING |      READY |
|               2050 |   5 |   RUNNING |    WAITING |
|               2050 |   3 |     READY |    RUNNING |
|               2060 |   1 |   WAITING |      READY |
|               2105 |   5 |   WAITING |      READY |
|               2130 |   3 |   RUNNING |    WAITING |
|               2130 |   5 |     READY |    RUNNING |
|               2170 |   5 |   RUNNING |    WAITING |
|               2170 |   1 |     READY |    RUNNING |
|               2200 |   3 |   WAITING |      READY |
|               2220 |   1 |   RUNNING |    WAITING |
|               2220 |   3 |     READY |    RUNNING |
|               2221 |   3 |   RUNNING |      READY |
|               2221 |   3 |     READY |    RUNNING |
|               2225 |   5 |   WAITING |      READY |
|               2280 |   1 |   WAITING |      READY |
|               2300 |   3 |   RUNNING |    WAITING |
|               2300 |   5 |     READY |    RUNNING |
|               2301 |   5 |   RUNNING |      READY |
|               2301 |   1 |     READY |    RUNNING |
|               2302 |   1 |   RUNNING |      READY |
|               2302 |   5 |     READY |    RUNNING |
|               2341 |   5 |   RUNNING |    WAITING |
|               2341 |   1 |     READY |    RUNNING |
|               2370 |   3 |   WAITING |      READY |
|               2390 |   1 |   RUNNING |    WAITING |
|               2390 |   3 |     READY |    RUNNING |
|               2396 |   5 |   WAITING |      READY |
|               2410 |   3 |   RUNNING | TERMINATED |
|               2410 |   5 |     READY |    RUNNING |
|               2450 |   1 |   WAITING |      READY |
|               2450 |   5 |   RUNNING |    WAITING |
|               2450 |   1 |     READY |    RUNNING |
|               2500 |   1 |   RUNNING |    WAITING |
|               2505 |   5 |   WAITING |      READY |
|               2505 |   5 |     READY |    RUNNING |
|               2525 |   5 |   RUNNING | TERMINATED |
|               2560 |   1 |   WAITING |      READY |
|               2560 |   1 |     READY |    RUNNING |
|               2561 |   1 |   RUNNING |      READY |
|               2561 |   1 |     READY |    RUNNING |
|               2610 |   1 |   RUNNING |    WAITING |
|               2670 |   1 |   WAITING |      READY |
|               2670 |   1 |     READY |    RUNNING |
|               2720 |   1 |   RUNNING | TERMINATED |
+---------------------------------------------------+
