+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                797 |   2 |   RUNNING |    WAITING |
|                797 |   3 |     READY |    RUNNING |
|                815 |   2 |   WAITING |      READY |
|                827 |   3 |   RUNNING |    WAITING |
|                827 |   2 |     READY |    RUNNING |
|                847 |   3 |   WAITING |      READY |
|                852 |   2 |   RUNNING |      READY |
|                852 |   3 |     READY |    RUNNING |
|                882 |   3 |   RUNNING |    WAITING |
|                882 |   1 |     READY |    RUNNING |
|                902 |   3 |   WAITING |      READY |
|                931 |   1 |   RUNNING |    WAITING |
|                931 |   3 |     READY |    RUNNING |
|                951 |   3 |   RUNNING |      READY |
|                951 |   5 |     READY |    RUNNING |
|                971 |   1 |   WAITING |      READY |
|               1051 |   5 |   RUNNING |      READY |
|               1051 |   1 |     READY |    RUNNING |
|               1101 |   1 |   RUNNING |    WAITING |
|               1101 |   4 |     READY |    RUNNING |
|               1106 |   4 |   RUNNING |    WAITING |
|               1106 |   2 |     READY |    RUNNING |
|               1116 |   4 |   WAITING |      READY |
|               1116 |   2 |   RUNNING |    WAITING |
|               1116 |   4 |     READY |    RUNNING |
|               1131 |   4 |   RUNNING |    WAITING |
|               1131 |   3 |     READY |    RUNNING |
|               1134 |   2 |   WAITING |      READY |
|               1141 |   1 |   WAITING |      READY |
|               1141 |   4 |   WAITING |      READY |
|               1141 |   3 |   RUNNING |    WAITING |
|               1141 |   1 |     READY |    RUNNING |
|               1142 |   1 |   RUNNING |      READY |
|               1142 |   4 |     READY |    RUNNING |
|               1157 |   4 |   RUNNING |    WAITING |
|               1157 |   2 |     READY |    RUNNING |
|               1161 |   3 |   WAITING |      READY |
|               1167 |   4 |   WAITING |      READY |
|               1192 |   2 |   RUNNING |    WAITING |
|               1192 |   4 |     READY |    RUNNING |
|               1207 |   4 |   RUNNING | TERMINATED |
|               1207 |   3 |     READY |    RUNNING |
|               1210 |   2 |   WAITING |      READY |
|               1237 |   3 |   RUNNING |    WAITING |
|               1237 |   2 |     READY |    RUNNING |
|               1257 |   3 |   WAITING |      READY |
|               1272 |   2 |   RUNNING |    WAITING |
|               1272 |   3 |     READY |    RUNNING |
|               1290 |   2 |   WAITING |      READY |
|               1302 |   3 |   RUNNING |    WAITING |
|               1302 |   2 |     READY |    RUNNING |
|               1322 |   3 |   WAITING |      READY |
|               1322 |   2 |   RUNNING |      READY |
|               1322 |   3 |     READY |    RUNNING |
|               1352 |   3 |   RUNNING | TERMINATED |
|               1352 |   5 |     READY |    RUNNING |
|               1451 |   5 |   RUNNING |    WAITING |
|               1451 |   1 |     READY |    RUNNING |
|               1500 |   1 |   RUNNING |    WAITING |
|               1500 |   2 |     READY |    RUNNING |
|               1501 |   5 |   WAITING |      READY |
|               1515 |   2 |   RUNNING |    WAITING |
|               1515 |   5 |     READY |    RUNNING |
|               1516 |   5 |   RUNNING |      READY |
|               1516 |   5 |     READY |    RUNNING |
|               1533 |   2 |   WAITING |      READY |
|               1540 |   1 |   WAITING |      READY |
|               1616 |   5 |   RUNNING |      READY |
|               1616 |   1 |     READY |    RUNNING |
|               1666 |   1 |   RUNNING |    WAITING |
|               1666 |   2 |     READY |    RUNNING |
|               1701 |   2 |   RUNNING |    WAITING |
|               1701 |   5 |     READY |    RUNNING |
|               1706 |   1 |   WAITING |      READY |
|               1719 |   2 |   WAITING |      READY |
|               1800 |   5 |   RUNNING |    WAITING |
|               1800 |   1 |     READY |    RUNNING |
|               1801 |   1 |   RUNNING |      READY |
|               1801 |   2 |     READY |    RUNNING |
|               1836 |   2 |   RUNNING |    WAITING |
|               1836 |   1 |     READY |    RUNNING |
|               1850 |   5 |   WAITING |      READY |
|               1854 |   2 |   WAITING |      READY |
|               1885 |   1 |   RUNNING |    WAITING |
|               1885 |   2 |     READY |    RUNNING |
|               1900 |   2 |   RUNNING | TERMINATED |
|               1900 |   5 |     READY |    RUNNING |
|               1901 |   5 |   RUNNING |      READY |
|               1901 |   5 |     READY |    RUNNING |
|               1925 |   1 |   WAITING |      READY |
|               2000 |   5 |   RUNNING | TERMINATED |
|               2000 |   1 |     READY |    RUNNING |
|               2050 |   1 |   RUNNING |    WAITING |
|               2090 |   1 |   WAITING |      READY |
|               2090 |   1 |     READY |    RUNNING |
|               2091 |   1 |   RUNNING |      READY |
|               2091 |   1 |     READY |    RUNNING |
|               2140 |   1 |   RUNNING | TERMINATED |
+---------------------------------------------------+
