+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                885 |   5 |     READY |    RUNNING |
|                890 |   4 |   WAITING |      READY |
|                929 |   5 |   RUNNING |    WAITING |
|                929 |   4 |     READY |    RUNNING |
|                934 |   5 |   WAITING |      READY |
|                945 |   4 |   RUNNING |      READY |
|                945 |   5 |     READY |    RUNNING |
|                993 |   5 |   RUNNING |    WAITING |
|                993 |   1 |     READY |    RUNNING |
|                998 |   5 |   WAITING |      READY |
|               1032 |   1 |   RUNNING |    WAITING |
|               1032 |   5 |     READY |    RUNNING |
|               1037 |   1 |   WAITING |      READY |
|               1040 |   5 |   RUNNING |      READY |
|               1040 |   1 |     READY |    RUNNING |
|               1080 |   1 |   RUNNING |    WAITING |
|               1080 |   2 |     READY |    RUNNING |
|               1085 |   1 |   WAITING |      READY |
|               1090 |   2 |   RUNNING |    WAITING |
|               1090 |   1 |     READY |    RUNNING |
|               1095 |   2 |   WAITING |      READY |
|               1111 |   1 |   RUNNING |      READY |
|               1111 |   2 |     READY |    RUNNING |
|               1153 |   2 |   RUNNING |    WAITING |
|               1153 |   3 |     READY |    RUNNING |
|               1158 |   2 |   WAITING |      READY |
|               1173 |   3 |   RUNNING |    WAITING |
|               1173 |   2 |     READY |    RUNNING |
|               1178 |   3 |   WAITING |      READY |
|               1215 |   2 |   RUNNING |    WAITING |
|               1215 |   3 |     READY |    RUNNING |
|               1220 |   2 |   WAITING |      READY |
|               1259 |   3 |   RUNNING |    WAITING |
|               1259 |   2 |     READY |    RUNNING |
|               1264 |   3 |   WAITING |      READY |
|               1265 |   2 |   RUNNING |      READY |
|               1265 |   3 |     READY |    RUNNING |
|               1301 |   3 |   RUNNING |      READY |
|               1301 |   4 |     READY |    RUNNING |
|               1331 |   4 |   RUNNING |    WAITING |
|               1331 |   5 |     READY |    RUNNING |
|               1336 |   4 |   WAITING |      READY |
|               1371 |   5 |   RUNNING |    WAITING |
|               1371 |   4 |     READY |    RUNNING |
|               1376 |   5 |   WAITING |      READY |
|               1417 |   4 |   RUNNING |    WAITING |
|               1417 |   5 |     READY |    RUNNING |
|               1422 |   4 |   WAITING |      READY |
|               1465 |   5 |   RUNNING |    WAITING |
|               1465 |   4 |     READY |    RUNNING |
|               1470 |   5 |   WAITING |      READY |
|               1489 |   4 |   RUNNING |      READY |
|               1489 |   5 |     READY |    RUNNING |
|               1501 |   5 |   RUNNING |      READY |
|               1501 |   1 |     READY |    RUNNING |
|               1520 |   1 |   RUNNING |    WAITING |
|               1520 |   2 |     READY |    RUNNING |
|               1525 |   1 |   WAITING |      READY |
|               1556 |   2 |   RUNNING |    WAITING |
|               1556 |   1 |     READY |    RUNNING |
|               1561 |   2 |   WAITING |      READY |
|               1596 |   1 |   RUNNING |    WAITING |
|               1596 |   2 |     READY |    RUNNING |
|               1601 |   1 |   WAITING |      READY |
|               1638 |   2 |   RUNNING |    WAITING |
|               1638 |   1 |     READY |    RUNNING |
|               1643 |   2 |   WAITING |      READY |
|               1678 |   1 |   RUNNING | TERMINATED |
|               1678 |   2 |     READY |    RUNNING |
|               1700 |   2 |   RUNNING |      READY |
|               1700 |   3 |     READY |    RUNNING |
|               1708 |   3 |   RUNNING |    WAITING |
|               1708 |   4 |     READY |    RUNNING |
|               1713 |   3 |   WAITING |      READY |
|               1730 |   4 |   RUNNING |    WAITING |
|               1730 |   3 |     READY |    RUNNING |
|               1735 |   4 |   WAITING |      READY |
|               1774 |   3 |   RUNNING |    WAITING |
|               1774 |   4 |     READY |    RUNNING |
|               1779 |   3 |   WAITING |      READY |
|               1820 |   4 |   RUNNING |    WAITING |
|               1820 |   3 |     READY |    RUNNING |
|               1825 |   4 |   WAITING |      READY |
|               1864 |   3 |   RUNNING |    WAITING |
|               1864 |   4 |     READY |    RUNNING |
|               1869 |   3 |   WAITING |      READY |
|               1896 |   4 |   RUNNING |      READY |
|               1896 |   3 |     READY |    RUNNING |
|               1900 |   3 |   RUNNING |      READY |
|               1900 |   5 |     READY |    RUNNING |
|               1936 |   5 |   RUNNING |    WAITING |
|               1936 |   2 |     READY |    RUNNING |
|               1941 |   5 |   WAITING |      READY |
|               1956 |   2 |   RUNNING | TERMINATED |
|               1956 |   5 |     READY |    RUNNING |
|               2004 |   5 |   RUNNING |    WAITING |
|               2004 |   4 |     READY |    RUNNING |
|               2009 |   5 |   WAITING |      READY |
|               2018 |   4 |   RUNNING |    WAITING |
|               2018 |   5 |     READY |    RUNNING |
|               2023 |   4 |   WAITING |      READY |
|               2034 |   5 |   RUNNING |      READY |
|               2034 |   4 |     READY |    RUNNING |
|               2080 |   4 |   RUNNING | TERMINATED |
|               2080 |   3 |     READY |    RUNNING |
|               2120 |   3 |   RUNNING | TERMINATED |
|               2120 |   5 |     READY |    RUNNING |
|               2152 |   5 |   RUNNING |    WAITING |
|               2157 |   5 |   WAITING |      READY |
|               2157 |   5 |     READY |    RUNNING |
|               2205 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
