+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                652 |   1 |     READY |    RUNNING |
|                653 |   1 |   RUNNING |      READY |
|                653 |   4 |     READY |    RUNNING |
|                657 |   2 |   WAITING |      READY |
|                673 |   4 |   RUNNING |    WAITING |
|                673 |   2 |     READY |    RUNNING |
|                678 |   4 |   WAITING |      READY |
|                698 |   2 |   RUNNING |    WAITING |
|                698 |   4 |     READY |    RUNNING |
|                703 |   2 |   WAITING |      READY |
|                728 |   4 |   RUNNING |    WAITING |
|                728 |   2 |     READY |    RUNNING |
|                733 |   4 |   WAITING |      READY |
|                753 |   2 |   RUNNING |    WAITING |
|                753 |   4 |     READY |    RUNNING |
|                758 |   2 |   WAITING |      READY |
|                783 |   4 |   RUNNING |    WAITING |
|                783 |   2 |     READY |    RUNNING |
|                784 |   2 |   RUNNING |      READY |
|                784 |   3 |     READY |    RUNNING |
|                788 |   4 |   WAITING |      READY |
|                803 |   3 |   RUNNING |    WAITING |
|                803 |   4 |     READY |    RUNNING |
|                808 |   3 |   WAITING |      READY |
|                823 |   4 |   RUNNING |      READY |
|                823 |   3 |     READY |    RUNNING |
|                843 |   3 |   RUNNING |    WAITING |
|                843 |   5 |     READY |    RUNNING |
|                848 |   3 |   WAITING |      READY |
|                892 |   5 |   RUNNING |    WAITING |
|                892 |   3 |     READY |    RUNNING |
|                897 |   5 |   WAITING |      READY |
|                912 |   3 |   RUNNING |    WAITING |
|                912 |   5 |     READY |    RUNNING |
|                917 |   3 |   WAITING |      READY |
|                962 |   5 |   RUNNING |    WAITING |
|                962 |   3 |     READY |    RUNNING |
|                967 |   5 |   WAITING |      READY |
|                982 |   3 |   RUNNING |    WAITING |
|                982 |   5 |     READY |    RUNNING |
|                983 |   5 |   RUNNING |      READY |
|                983 |   1 |     READY |    RUNNING |
|                987 |   3 |   WAITING |      READY |
|               1022 |   1 |   RUNNING |    WAITING |
|               1022 |   3 |     READY |    RUNNING |
|               1027 |   1 |   WAITING |      READY |
|               1042 |   3 |   RUNNING |    WAITING |
|               1042 |   1 |     READY |    RUNNING |
|               1047 |   3 |   WAITING |      READY |
|               1082 |   1 |   RUNNING |    WAITING |
|               1082 |   3 |     READY |    RUNNING |
|               1083 |   3 |   RUNNING |      READY |
|               1083 |   2 |     READY |    RUNNING |
|               1087 |   1 |   WAITING |      READY |
|               1107 |   2 |   RUNNING |    WAITING |
|               1107 |   1 |     READY |    RUNNING |
|               1112 |   2 |   WAITING |      READY |
|               1128 |   1 |   RUNNING |      READY |
|               1128 |   2 |     READY |    RUNNING |
|               1153 |   2 |   RUNNING |    WAITING |
|               1153 |   4 |     READY |    RUNNING |
|               1158 |   2 |   WAITING |      READY |
|               1163 |   4 |   RUNNING |    WAITING |
|               1163 |   2 |     READY |    RUNNING |
|               1168 |   4 |   WAITING |      READY |
|               1188 |   2 |   RUNNING |    WAITING |
|               1188 |   4 |     READY |    RUNNING |
|               1193 |   2 |   WAITING |      READY |
|               1218 |   4 |   RUNNING |    WAITING |
|               1218 |   2 |     READY |    RUNNING |
|               1223 |   4 |   WAITING |      READY |
|               1243 |   2 |   RUNNING |    WAITING |
|               1243 |   4 |     READY |    RUNNING |
|               1248 |   2 |   WAITING |      READY |
|               1273 |   4 |   RUNNING |    WAITING |
|               1273 |   2 |     READY |    RUNNING |
|               1274 |   2 |   RUNNING |      READY |
|               1274 |   5 |     READY |    RUNNING |
|               1278 |   4 |   WAITING |      READY |
|               1323 |   5 |   RUNNING |    WAITING |
|               1323 |   4 |     READY |    RUNNING |
|               1328 |   5 |   WAITING |      READY |
|               1353 |   4 |   RUNNING |    WAITING |
|               1353 |   5 |     READY |    RUNNING |
|               1358 |   4 |   WAITING |      READY |
|               1403 |   5 |   RUNNING |    WAITING |
|               1403 |   4 |     READY |    RUNNING |
|               1404 |   4 |   RUNNING |      READY |
|               1404 |   3 |     READY |    RUNNING |
|               1408 |   5 |   WAITING |      READY |
|               1423 |   3 |   RUNNING |    WAITING |
|               1423 |   5 |     READY |    RUNNING |
|               1424 |   5 |   RUNNING |      READY |
|               1424 |   1 |     READY |    RUNNING |
|               1428 |   3 |   WAITING |      READY |
|               1443 |   1 |   RUNNING |    WAITING |
|               1443 |   3 |     READY |    RUNNING |
|               1448 |   1 |   WAITING |      READY |
|               1463 |   3 |   RUNNING |    WAITING |
|               1463 |   1 |     READY |    RUNNING |
|               1468 |   3 |   WAITING |      READY |
|               1503 |   1 |   RUNNING |    WAITING |
|               1503 |   3 |     READY |    RUNNING |
|               1508 |   1 |   WAITING |      READY |
|               1523 |   3 |   RUNNING |    WAITING |
|               1523 |   1 |     READY |    RUNNING |
|               1528 |   3 |   WAITING |      READY |
|               1563 |   1 |   RUNNING |    WAITING |
|               1563 |   3 |     READY |    RUNNING |
|               1568 |   1 |   WAITING |      READY |
|               1583 |   3 |   RUNNING |    WAITING |
|               1583 |   1 |     READY |    RUNNING |
|               1584 |   1 |   RUNNING |      READY |
|               1584 |   2 |     READY |    RUNNING |
|               1588 |   3 |   WAITING |      READY |
|               1603 |   2 |   RUNNING | TERMINATED |
|               1603 |   3 |     READY |    RUNNING |
|               1623 |   3 |   RUNNING |    WAITING |
|               1623 |   4 |     READY |    RUNNING |
|               1628 |   3 |   WAITING |      READY |
|               1652 |   4 |   RUNNING |    WAITING |
|               1652 |   3 |     READY |    RUNNING |
|               1653 |   3 |   RUNNING |      READY |
|               1653 |   5 |     READY |    RUNNING |
|               1657 |   4 |   WAITING |      READY |
|               1702 |   5 |   RUNNING |    WAITING |
|               1702 |   4 |     READY |    RUNNING |
|               1707 |   5 |   WAITING |      READY |
|               1732 |   4 |   RUNNING |    WAITING |
|               1732 |   5 |     READY |    RUNNING |
|               1737 |   4 |   WAITING |      READY |
|               1782 |   5 |   RUNNING |    WAITING |
|               1782 |   4 |     READY |    RUNNING |
|               1787 |   5 |   WAITING |      READY |
|               1812 |   4 |   RUNNING |    WAITING |
|               1812 |   5 |     READY |    RUNNING |
|               1813 |   5 |   RUNNING |      READY |
|               1813 |   1 |     READY |    RUNNING |
|               1817 |   4 |   WAITING |      READY |
|               1852 |   1 |   RUNNING |    WAITING |
|               1852 |   4 |     READY |    RUNNING |
|               1857 |   1 |   WAITING |      READY |
|               1863 |   4 |   RUNNING |      READY |
|               1863 |   1 |     READY |    RUNNING |
|               1903 |   1 |   RUNNING |    WAITING |
|               1903 |   3 |     READY |    RUNNING |
|               1908 |   1 |   WAITING |      READY |
|               1922 |   3 |   RUNNING |    WAITING |
|               1922 |   1 |     READY |    RUNNING |
|               1927 |   3 |   WAITING |      READY |
|               1943 |   1 |   RUNNING |      READY |
|               1943 |   3 |     READY |    RUNNING |
|               1963 |   3 |   RUNNING |    WAITING |
|               1963 |   5 |     READY |    RUNNING |
|               1968 |   3 |   WAITING |      READY |
|               2012 |   5 |   RUNNING |    WAITING |
|               2012 |   3 |     READY |    RUNNING |
|               2017 |   5 |   WAITING |      READY |
|               2032 |   3 |   RUNNING |    WAITING |
|               2032 |   5 |     READY |    RUNNING |
|               2037 |   3 |   WAITING |      READY |
|               2082 |   5 |   RUNNING |    WAITING |
|               2082 |   3 |     READY |    RUNNING |
|               2087 |   5 |   WAITING |      READY |
|               2102 |   3 |   RUNNING |    WAITING |
|               2102 |   5 |     READY |    RUNNING |
|               2103 |   5 |   RUNNING |      READY |
|               2103 |   4 |     READY |    RUNNING |
|               2107 |   3 |   WAITING |      READY |
|               2122 |   4 |   RUNNING |    WAITING |
|               2122 |   3 |     READY |    RUNNING |
|               2127 |   4 |   WAITING |      READY |
|               2142 |   3 |   RUNNING | TERMINATED |
|               2142 |   4 |     READY |    RUNNING |
|               2172 |   4 |   RUNNING |    WAITING |
|               2172 |   1 |     READY |    RUNNING |
|               2177 |   4 |   WAITING |      READY |
|               2191 |   1 |   RUNNING |    WAITING |
|               2191 |   4 |     READY |    RUNNING |
|               2196 |   1 |   WAITING |      READY |
|               2221 |   4 |   RUNNING |    WAITING |
|               2221 |   1 |     READY |    RUNNING |
|               2226 |   4 |   WAITING |      READY |
|               2261 |   1 |   RUNNING |    WAITING |
|               2261 |   4 |     READY |    RUNNING |
|               2266 |   1 |   WAITING |      READY |
|               2281 |   4 |   RUNNING | TERMINATED |
|               2281 |   1 |     READY |    RUNNING |
|               2321 |   1 |   RUNNING | TERMINATED |
|               2321 |   5 |     READY |    RUNNING |
|               2370 |   5 |   RUNNING |    WAITING |
|               2375 |   5 |   WAITING |      READY |
|               2375 |   5 |     READY |    RUNNING |
|               2425 |   5 |   RUNNING |    WAITING |
|               2430 |   5 |   WAITING |      READY |
|               2430 |   5 |     READY |    RUNNING |
|               2431 |   5 |   RUNNING |      READY |
|               2431 |   5 |     READY |    RUNNING |
|               2480 |   5 |   RUNNING |    WAITING |
|               2485 |   5 |   WAITING |      READY |
|               2485 |   5 |     READY |    RUNNING |
|               2535 |   5 |   RUNNING |    WAITING |
|               2540 |   5 |   WAITING |      READY |
|               2540 |   5 |     READY |    RUNNING |
|               2541 |   5 |   RUNNING |      READY |
|               2541 |   5 |     READY |    RUNNING |
|               2560 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
