+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|               1451 |   3 |     READY |    RUNNING |
|               1501 |   3 |   RUNNING |    WAITING |
|               1501 |   2 |     READY |    RUNNING |
|               1531 |   3 |   WAITING |      READY |
|               1601 |   2 |   RUNNING |      READY |
|               1601 |   3 |     READY |    RUNNING |
|               1602 |   3 |   RUNNING |      READY |
|               1602 |   5 |     READY |    RUNNING |
|               1611 |   5 |   RUNNING |    WAITING |
|               1611 |   1 |     READY |    RUNNING |
|               1621 |   5 |   WAITING |      READY |
|               1711 |   1 |   RUNNING |      READY |
|               1711 |   5 |     READY |    RUNNING |
|               1721 |   5 |   RUNNING |    WAITING |
|               1721 |   2 |     READY |    RUNNING |
|               1731 |   5 |   WAITING |      READY |
|               1821 |   2 |   RUNNING |      READY |
|               1821 |   5 |     READY |    RUNNING |
|               1831 |   5 |   RUNNING |    WAITING |
|               1831 |   3 |     READY |    RUNNING |
|               1841 |   5 |   WAITING |      READY |
|               1880 |   3 |   RUNNING |    WAITING |
|               1880 |   5 |     READY |    RUNNING |
|               1890 |   5 |   RUNNING |    WAITING |
|               1890 |   1 |     READY |    RUNNING |
|               1900 |   5 |   WAITING |      READY |
|               1910 |   3 |   WAITING |      READY |
|               1990 |   1 |   RUNNING |      READY |
|               1990 |   5 |     READY |    RUNNING |
|               2000 |   5 |   RUNNING |    WAITING |
|               2000 |   3 |     READY |    RUNNING |
|               2010 |   5 |   WAITING |      READY |
|               2050 |   3 |   RUNNING |    WAITING |
|               2050 |   5 |     READY |    RUNNING |
|               2060 |   5 |   RUNNING |    WAITING |
|               2060 |   2 |     READY |    RUNNING |
|               2070 |   5 |   WAITING |      READY |
|               2080 |   3 |   WAITING |      READY |
|               2160 |   2 |   RUNNING | TERMINATED |
|               2160 |   5 |     READY |    RUNNING |
|               2161 |   4 |       NEW |      READY |
|               2170 |   5 |   RUNNING |    WAITING |
|               2170 |   4 |     READY |    RUNNING |
|               2180 |   5 |   WAITING |      READY |
|               2190 |   4 |   RUNNING |    WAITING |
|               2190 |   5 |     READY |    RUNNING |
|               2200 |   5 |   RUNNING |    WAITING |
|               2200 |   3 |     READY |    RUNNING |
|               2201 |   3 |   RUNNING |      READY |
|               2201 |   1 |     READY |    RUNNING |
|               2210 |   4 |   WAITING |      READY |
|               2210 |   5 |   WAITING |      READY |
|               2301 |   1 |   RUNNING |      READY |
|               2301 |   4 |     READY |    RUNNING |
|               2321 |   4 |   RUNNING |    WAITING |
|               2321 |   5 |     READY |    RUNNING |
|               2331 |   5 |   RUNNING |    WAITING |
|               2331 |   3 |     READY |    RUNNING |
|               2341 |   4 |   WAITING |      READY |
|               2341 |   5 |   WAITING |      READY |
|               2380 |   3 |   RUNNING |    WAITING |
|               2380 |   4 |     READY |    RUNNING |
|               2400 |   4 |   RUNNING |    WAITING |
|               2400 |   5 |     READY |    RUNNING |
|               2410 |   3 |   WAITING |      READY |
|               2410 |   5 |   RUNNING |    WAITING |
|               2410 |   3 |     READY |    RUNNING |
|               2420 |   4 |   WAITING |      READY |
|               2420 |   5 |   WAITING |      READY |
|               2460 |   3 |   RUNNING |    WAITING |
|               2460 |   4 |     READY |    RUNNING |
|               2480 |   4 |   RUNNING |    WAITING |
|               2480 |   5 |     READY |    RUNNING |
|               2481 |   5 |   RUNNING |      READY |
|               2481 |   1 |     READY |    RUNNING |
|               2490 |   3 |   WAITING |      READY |
|               2500 |   4 |   WAITING |      READY |
|               2581 |   1 |   RUNNING | TERMINATED |
|               2581 |   4 |     READY |    RUNNING |
|               2601 |   4 |   RUNNING |    WAITING |
|               2601 |   3 |     READY |    RUNNING |
|               2602 |   3 |   RUNNING |      READY |
|               2602 |   5 |     READY |    RUNNING |
|               2611 |   5 |   RUNNING |    WAITING |
|               2611 |   3 |     READY |    RUNNING |
|               2621 |   4 |   WAITING |      READY |
|               2621 |   5 |   WAITING |      READY |
|               2660 |   3 |   RUNNING |    WAITING |
|               2660 |   4 |     READY |    RUNNING |
|               2661 |   4 |   RUNNING |      READY |
|               2661 |   5 |     READY |    RUNNING |
|               2671 |   5 |   RUNNING |    WAITING |
|               2671 |   4 |     READY |    RUNNING |
|               2681 |   5 |   WAITING |      READY |
|               2690 |   3 |   WAITING |      READY |
|               2690 |   4 |   RUNNING |    WAITING |
|               2690 |   5 |     READY |    RUNNING |
|               2700 |   5 |   RUNNING |    WAITING |
|               2700 |   3 |     READY |    RUNNING |
|               2710 |   4 |   WAITING |      READY |
|               2710 |   5 |   WAITING |      READY |
|               2750 |   3 |   RUNNING | TERMINATED |
|               2750 |   5 |     READY |    RUNNING |
|               2760 |   5 |   RUNNING |    WAITING |
|               2760 |   4 |     READY |    RUNNING |
|               2770 |   5 |   WAITING |      READY |
|               2780 |   4 |   RUNNING |    WAITING |
|               2780 |   5 |     READY |    RUNNING |
|               2790 |   5 |   RUNNING |    WAITING |
|               2800 |   4 |   WAITING |      READY |
|               2800 |   5 |   WAITING |      READY |
|               2800 |   5 |     READY |    RUNNING |
|               2810 |   5 |   RUNNING |    WAITING |
|               2810 |   4 |     READY |    RUNNING |
|               2820 |   5 |   WAITING |      READY |
|               2830 |   4 |   RUNNING |    WAITING |
|               2830 |   5 |     READY |    RUNNING |
|               2840 |   5 |   RUNNING |    WAITING |
|               2850 |   4 |   WAITING |      READY |
|               2850 |   5 |   WAITING |      READY |
|               2850 |   5 |     READY |    RUNNING |
|               2860 |   5 |   RUNNING |    WAITING |
|               2860 |   4 |     READY |    RUNNING |
|               2870 |   5 |   WAITING |      READY |
|               2880 |   4 |   RUNNING |    WAITING |
|               2880 |   5 |     READY |    RUNNING |
|               2890 |   5 |   RUNNING |    WAITING |
|               2900 |   4 |   WAITING |      READY |
|               2900 |   5 |   WAITING |      READY |
|               2900 |   5 |     READY |    RUNNING |
|               2910 |   5 |   RUNNING | TERMINATED |
|               2910 |   4 |     READY |    RUNNING |
|               2930 |   4 |   RUNNING |    WAITING |
|               2950 |   4 |   WAITING |      READY |
|               2950 |   4 |     READY |    RUNNING |
|               2951 |   4 |   RUNNING |      READY |
|               2951 |   4 |     READY |    RUNNING |
|               2970 |   4 |   RUNNING |    WAITING |
|               2990 |   4 |   WAITING |      READY |
|               2990 |   4 |     READY |    RUNNING |
|               3010 |   4 |   RUNNING |    WAITING |
|               3030 |   4 |   WAITING |      READY |
|               3030 |   4 |     READY |    RUNNING |
|               3050 |   4 |   RUNNING |    WAITING |
|               3070 |   4 |   WAITING |      READY |
|               3070 |   4 |     READY |    RUNNING |
|               3090 |   4 |   RUNNING |    WAITING |
|               3110 |   4 |   WAITING |      READY |
|               3110 |   4 |     READY |    RUNNING |
|               3130 |   4 |   RUNNING |    WAITING |
|               3150 |   4 |   WAITING |      READY |
|               3150 |   4 |     READY |    RUNNING |
|               3151 |   4 |   RUNNING |      READY |
|               3151 |   4 |     READY |    RUNNING |
|               3170 |   4 |   RUNNING |    WAITING |
|               3190 |   4 |   WAITING |      READY |
|               3190 |   4 |     READY |    RUNNING |
|               3210 |   4 |   RUNNING |    WAITING |
|               3230 |   4 |   WAITING |      READY |
|               3230 |   4 |     READY |    RUNNING |
|               3250 |   4 |   RUNNING |    WAITING |
|               3270 |   4 |   WAITING |      READY |
|               3270 |   4 |     READY |    RUNNING |
|               3290 |   4 |   RUNNING |    WAITING |
|               3310 |   4 |   WAITING |      READY |
|               3310 |   4 |     READY |    RUNNING |
|               3330 |   4 |   RUNNING | TERMINATED |
+---------------------------------------------------+
