+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                785 |   2 |   WAITING |      READY |
|                820 |   1 |   RUNNING |    WAITING |
|                820 |   2 |     READY |    RUNNING |
|                825 |   1 |   WAITING |      READY |
|                840 |   2 |   RUNNING | TERMINATED |
|                840 |   1 |     READY |    RUNNING |
|                880 |   1 |   RUNNING |    WAITING |
|                880 |   3 |     READY |    RUNNING |
|                885 |   1 |   WAITING |      READY |
|                900 |   3 |   RUNNING |    WAITING |
|                900 |   1 |     READY |    RUNNING |
|                905 |   3 |   WAITING |      READY |
|                940 |   1 |   RUNNING | TERMINATED |
|                940 |   3 |     READY |    RUNNING |
|                960 |   3 |   RUNNING |    WAITING |
|                960 |   4 |     READY |    RUNNING |
|                965 |   3 |   WAITING |      READY |
|                990 |   4 |   RUNNING |    WAITING |
|                990 |   3 |     READY |    RUNNING |
|                995 |   4 |   WAITING |      READY |
|               1010 |   3 |   RUNNING |    WAITING |
|               1010 |   4 |     READY |    RUNNING |
|               1015 |   3 |   WAITING |      READY |
|               1040 |   4 |   RUNNING |    WAITING |
|               1040 |   3 |     READY |    RUNNING |
|               1045 |   4 |   WAITING |      READY |
|               1060 |   3 |   RUNNING |    WAITING |
|               1060 |   4 |     READY |    RUNNING |
|               1065 |   3 |   WAITING |      READY |
|               1090 |   4 |   RUNNING |    WAITING |
|               1090 |   3 |     READY |    RUNNING |
|               1095 |   4 |   WAITING |      READY |
|               1110 |   3 |   RUNNING |    WAITING |
|               1110 |   4 |     READY |    RUNNING |
|               1115 |   3 |   WAITING |      READY |
|               1140 |   4 |   RUNNING |    WAITING |
|               1140 |   3 |     READY |    RUNNING |
|               1145 |   4 |   WAITING |      READY |
|               1160 |   3 |   RUNNING |    WAITING |
|               1160 |   4 |     READY |    RUNNING |
|               1165 |   3 |   WAITING |      READY |
|               1190 |   4 |   RUNNING |    WAITING |
|               1190 |   3 |     READY |    RUNNING |
|               1195 |   4 |   WAITING |      READY |
|               1210 |   3 |   RUNNING |    WAITING |
|               1210 |   4 |     READY |    RUNNING |
|               1215 |   3 |   WAITING |      READY |
|               1240 |   4 |   RUNNING |    WAITING |
|               1240 |   3 |     READY |    RUNNING |
|               1245 |   4 |   WAITING |      READY |
|               1260 |   3 |   RUNNING |    WAITING |
|               1260 |   4 |     READY |    RUNNING |
|               1265 |   3 |   WAITING |      READY |
|               1290 |   4 |   RUNNING |    WAITING |
|               1290 |   3 |     READY |    RUNNING |
|               1295 |   4 |   WAITING |      READY |
|               1310 |   3 |   RUNNING |    WAITING |
|               1310 |   4 |     READY |    RUNNING |
|               1315 |   3 |   WAITING |      READY |
|               1340 |   4 |   RUNNING |    WAITING |
|               1340 |   3 |     READY |    RUNNING |
|               1345 |   4 |   WAITING |      READY |
|               1360 |   3 |   RUNNING |    WAITING |
|               1360 |   4 |     READY |    RUNNING |
|               1365 |   3 |   WAITING |      READY |
|               1390 |   4 |   RUNNING |    WAITING |
|               1390 |   3 |     READY |    RUNNING |
|               1395 |   4 |   WAITING |      READY |
|               1410 |   3 |   RUNNING |    WAITING |
|               1410 |   4 |     READY |    RUNNING |
|               1415 |   3 |   WAITING |      READY |
|               1440 |   4 |   RUNNING |    WAITING |
|               1440 |   3 |     READY |    RUNNING |
|               1445 |   4 |   WAITING |      READY |
|               1460 |   3 |   RUNNING |    WAITING |
|               1460 |   4 |     READY |    RUNNING |
|               1465 |   3 |   WAITING |      READY |
|               1490 |   4 |   RUNNING |    WAITING |
|               1490 |   3 |     READY |    RUNNING |
|               1495 |   4 |   WAITING |      READY |
|               1510 |   3 |   RUNNING |    WAITING |
|               1510 |   4 |     READY |    RUNNING |
|               1515 |   3 |   WAITING |      READY |
|               1540 |   4 |   RUNNING |    WAITING |
|               1540 |   3 |     READY |    RUNNING |
|               1545 |   4 |   WAITING |      READY |
|               1560 |   3 |   RUNNING |    WAITING |
|               1560 |   4 |     READY |    RUNNING |
|               1565 |   3 |   WAITING |      READY |
|               1590 |   4 |   RUNNING |    WAITING |
|               1590 |   3 |     READY |    RUNNING |
|               1595 |   4 |   WAITING |      READY |
|               1610 |   3 |   RUNNING |    WAITING |
|               1610 |   4 |     READY |    RUNNING |
|               1615 |   3 |   WAITING |      READY |
|               1640 |   4 |   RUNNING |    WAITING |
|               1640 |   3 |     READY |    RUNNING |
|               1645 |   4 |   WAITING |      READY |
|               1660 |   3 |   RUNNING |    WAITING |
|               1660 |   4 |     READY |    RUNNING |
|               1665 |   3 |   WAITING |      READY |
|               1690 |   4 |   RUNNING |    WAITING |
|               1690 |   3 |     READY |    RUNNING |
|               1695 |   4 |   WAITING |      READY |
|               1710 |   3 |   RUNNING |    WAITING |
|               1710 |   4 |     READY |    RUNNING |
|               1715 |   3 |   WAITING |      READY |
|               1740 |   4 |   RUNNING |    WAITING |
|               1740 |   3 |     READY |    RUNNING |
|               1745 |   4 |   WAITING |      READY |
|               1760 |   3 |   RUNNING |    WAITING |
|               1760 |   4 |     READY |    RUNNING |
|               1765 |   3 |   WAITING |      READY |
|               1780 |   4 |   RUNNING | TERMINATED |
|               1780 |   3 |     READY |    RUNNING |
|               1800 |   3 |   RUNNING |    WAITING |
|               1800 |   5 |     READY |    RUNNING |
|               1805 |   3 |   WAITING |      READY |
|               1850 |   5 |   RUNNING |    WAITING |
|               1850 |   3 |     READY |    RUNNING |
|               1855 |   5 |   WAITING |      READY |
|               1870 |   3 |   RUNNING | TERMINATED |
|               1870 |   5 |     READY |    RUNNING |
|               1920 |   5 |   RUNNING |    WAITING |
|               1925 |   5 |   WAITING |      READY |
|               1925 |   5 |     READY |    RUNNING |
|               1975 |   5 |   RUNNING |    WAITING |
|               1980 |   5 |   WAITING |      READY |
|               1980 |   5 |     READY |    RUNNING |
|               2030 |   5 |   RUNNING |    WAITING |
|               2035 |   5 |   WAITING |      READY |
|               2035 |   5 |     READY |    RUNNING |
|               2085 |   5 |   RUNNING |    WAITING |
|               2090 |   5 |   WAITING |      READY |
|               2090 |   5 |     READY |    RUNNING |
|               2140 |   5 |   RUNNING |    WAITING |
|               2145 |   5 |   WAITING |      READY |
|               2145 |   5 |     READY |    RUNNING |
|               2195 |   5 |   RUNNING |    WAITING |
|               2200 |   5 |   WAITING |      READY |
|               2200 |   5 |     READY |    RUNNING |
|               2250 |   5 |   RUNNING |    WAITING |
|               2255 |   5 |   WAITING |      READY |
|               2255 |   5 |     READY |    RUNNING |
|               2305 |   5 |   RUNNING |    WAITING |
|               2310 |   5 |   WAITING |      READY |
|               2310 |   5 |     READY |    RUNNING |
|               2360 |   5 |   RUNNING |    WAITING |
|               2365 |   5 |   WAITING |      READY |
|               2365 |   5 |     READY |    RUNNING |
|               2415 |   5 |   RUNNING |    WAITING |
|               2420 |   5 |   WAITING |      READY |
|               2420 |   5 |     READY |    RUNNING |
|               2470 |   5 |   RUNNING |    WAITING |
|               2475 |   5 |   WAITING |      READY |
|               2475 |   5 |     READY |    RUNNING |
|               2525 |   5 |   RUNNING |    WAITING |
|               2530 |   5 |   WAITING |      READY |
|               2530 |   5 |     READY |    RUNNING |
|               2580 |   5 |   RUNNING |    WAITING |
|               2585 |   5 |   WAITING |      READY |
|               2585 |   5 |     READY |    RUNNING |
|               2605 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
