+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|               1900 |   3 |     READY |    RUNNING |
|               2050 |   3 |   RUNNING |    WAITING |
|               2050 |   4 |     READY |    RUNNING |
|               2080 |   4 |   RUNNING |    WAITING |
|               2080 |   5 |     READY |    RUNNING |
|               2085 |   3 |   WAITING |      READY |
|               2090 |   5 |   RUNNING |    WAITING |
|               2090 |   3 |     READY |    RUNNING |
|               2095 |   4 |   WAITING |      READY |
|               2095 |   5 |   WAITING |      READY |
|               2240 |   3 |   RUNNING |    WAITING |
|               2240 |   4 |     READY |    RUNNING |
|               2270 |   4 |   RUNNING |    WAITING |
|               2270 |   5 |     READY |    RUNNING |
|               2275 |   3 |   WAITING |      READY |
|               2280 |   5 |   RUNNING |    WAITING |
|               2280 |   3 |     READY |    RUNNING |
|               2285 |   4 |   WAITING |      READY |
|               2285 |   5 |   WAITING |      READY |
|               2430 |   3 |   RUNNING | TERMINATED |
|               2430 |   4 |     READY |    RUNNING |
|               2460 |   4 |   RUNNING |    WAITING |
|               2460 |   5 |     READY |    RUNNING |
|               2470 |   5 |   RUNNING |    WAITING |
|               2475 |   4 |   WAITING |      READY |
|               2475 |   5 |   WAITING |      READY |
|               2475 |   4 |     READY |    RUNNING |
|               2505 |   4 |   RUNNING |    WAITING |
|               2505 |   5 |     READY |    RUNNING |
|               2515 |   5 |   RUNNING |    WAITING |
|               2520 |   4 |   WAITING |      READY |
|               2520 |   5 |   WAITING |      READY |
|               2520 |   4 |     READY |    RUNNING |
|               2550 |   4 |   RUNNING |    WAITING |
|               2550 |   5 |     READY |    RUNNING |
|               2560 |   5 |   RUNNING |    WAITING |
|               2565 |   4 |   WAITING |      READY |
|               2565 |   5 |   WAITING |      READY |
|               2565 |   4 |     READY |    RUNNING |
|               2595 |   4 |   RUNNING |    WAITING |
|               2595 |   5 |     READY |    RUNNING |
|               2605 |   5 |   RUNNING |    WAITING |
|               2610 |   4 |   WAITING |      READY |
|               2610 |   5 |   WAITING |      READY |
|               2610 |   4 |     READY |    RUNNING |
|               2640 |   4 |   RUNNING |    WAITING |
|               2640 |   5 |     READY |    RUNNING |
|               2650 |   5 |   RUNNING |    WAITING |
|               2655 |   4 |   WAITING |      READY |
|               2655 |   5 |   WAITING |      READY |
|               2655 |   4 |     READY |    RUNNING |
|               2685 |   4 |   RUNNING |    WAITING |
|               2685 |   5 |     READY |    RUNNING |
|               2695 |   5 |   RUNNING |    WAITING |
|               2700 |   4 |   WAITING |      READY |
|               2700 |   5 |   WAITING |      READY |
|               2700 |   4 |     READY |    RUNNING |
|               2730 |   4 |   RUNNING |    WAITING |
|               2730 |   5 |     READY |    RUNNING |
|               2740 |   5 |   RUNNING |    WAITING |
|               2745 |   4 |   WAITING |      READY |
|               2745 |   5 |   WAITING |      READY |
|               2745 |   4 |     READY |    RUNNING |
|               2775 |   4 |   RUNNING |    WAITING |
|               2775 |   5 |     READY |    RUNNING |
|               2785 |   5 |   RUNNING |    WAITING |
|               2790 |   4 |   WAITING |      READY |
|               2790 |   5 |   WAITING |      READY |
|               2790 |   4 |     READY |    RUNNING |
|               2820 |   4 |   RUNNING |    WAITING |
|               2820 |   5 |     READY |    RUNNING |
|               2830 |   5 |   RUNNING |    WAITING |
|               2835 |   4 |   WAITING |      READY |
|               2835 |   5 |   WAITING |      READY |
|               2835 |   4 |     READY |    RUNNING |
|               2865 |   4 |   RUNNING |    WAITING |
|               2865 |   5 |     READY |    RUNNING |
|               2875 |   5 |   RUNNING |    WAITING |
|               2880 |   4 |   WAITING |      READY |
|               2880 |   5 |   WAITING |      READY |
|               2880 |   4 |     READY |    RUNNING |
|               2910 |   4 |   RUNNING |    WAITING |
|               2910 |   5 |     READY |    RUNNING |
|               2920 |   5 |   RUNNING |    WAITING |
|               2925 |   4 |   WAITING |      READY |
|               2925 |   5 |   WAITING |      READY |
|               2925 |   4 |     READY |    RUNNING |
|               2955 |   4 |   RUNNING |    WAITING |
|               2955 |   5 |     READY |    RUNNING |
|               2965 |   5 |   RUNNING |    WAITING |
|               2970 |   4 |   WAITING |      READY |
|               2970 |   5 |   WAITING |      READY |
|               2970 |   4 |     READY |    RUNNING |
|               3000 |   4 |   RUNNING |    WAITING |
|               3000 |   5 |     READY |    RUNNING |
|               3010 |   5 |   RUNNING |    WAITING |
|               3015 |   4 |   WAITING |      READY |
|               3015 |   5 |   WAITING |      READY |
|               3015 |   4 |     READY |    RUNNING |
|               3045 |   4 |   RUNNING |    WAITING |
|               3045 |   5 |     READY |    RUNNING |
|               3055 |   5 |   RUNNING |    WAITING |
|               3060 |   4 |   WAITING |      READY |
|               3060 |   5 |   WAITING |      READY |
|               3060 |   4 |     READY |    RUNNING |
|               3080 |   4 |   RUNNING | TERMINATED |
|               3080 |   5 |     READY |    RUNNING |
|               3090 |   5 |   RUNNING |    WAITING |
|               3095 |   5 |   WAITING |      READY |
|               3095 |   5 |     READY |    RUNNING |
|               3105 |   5 |   RUNNING |    WAITING |
|               3110 |   5 |   WAITING |      READY |
|               3110 |   5 |     READY |    RUNNING |
|               3120 |   5 |   RUNNING |    WAITING |
|               3125 |   5 |   WAITING |      READY |
|               3125 |   5 |     READY |    RUNNING |
|               3135 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
