+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|                940 |   3 |   WAITING |      READY |
|                970 |   1 |   RUNNING |    WAITING |
|                970 |   2 |     READY |    RUNNING |
|               1005 |   2 |   RUNNING |    WAITING |
|               1005 |   3 |     READY |    RUNNING |
|               1010 |   1 |   WAITING |      READY |
|               1023 |   2 |   WAITING |      READY |
|               1035 |   3 |   RUNNING |    WAITING |
|               1035 |   1 |     READY |    RUNNING |
|               1055 |   3 |   WAITING |      READY |
|               1085 |   1 |   RUNNING |    WAITING |
|               1085 |   2 |     READY |    RUNNING |
|               1120 |   2 |   RUNNING |    WAITING |
|               1120 |   3 |     READY |    RUNNING |
|               1125 |   1 |   WAITING |      READY |
|               1138 |   2 |   WAITING |      READY |
|               1150 |   3 |   RUNNING | TERMINATED |
|               1150 |   1 |     READY |    RUNNING |
|               1200 |   1 |   RUNNING | TERMINATED |
|               1200 |   2 |     READY |    RUNNING |
|               1235 |   2 |   RUNNING |    WAITING |
|               1235 |   4 |     READY |    RUNNING |
|               1250 |   4 |   RUNNING |    WAITING |
|               1250 |   5 |     READY |    RUNNING |
|               1253 |   2 |   WAITING |      READY |
|               1260 |   4 |   WAITING |      READY |
|               1450 |   5 |   RUNNING |    WAITING |
|               1450 |   2 |     READY |    RUNNING |
|               1465 |   2 |   RUNNING | TERMINATED |
|               1465 |   4 |     READY |    RUNNING |
|               1480 |   4 |   RUNNING |    WAITING |
|               1490 |   4 |   WAITING |      READY |
|               1490 |   4 |     READY |    RUNNING |
|               1500 |   5 |   WAITING |      READY |
|               1505 |   4 |   RUNNING |    WAITING |
|               1505 |   5 |     READY |    RUNNING |
|               1515 |   4 |   WAITING |      READY |
|               1705 |   5 |   RUNNING |    WAITING |
|               1705 |   4 |     READY |    RUNNING |
|               1720 |   4 |   RUNNING |    WAITING |
|               1730 |   4 |   WAITING |      READY |
|               1730 |   4 |     READY |    RUNNING |
|               1745 |   4 |   RUNNING |    WAITING |
|               1755 |   4 |   WAITING |      READY |
|               1755 |   5 |   WAITING |      READY |
|               1755 |   4 |     READY |    RUNNING |
|               1770 |   4 |   RUNNING |    WAITING |
|               1770 |   5 |     READY |    RUNNING |
|               1780 |   4 |   WAITING |      READY |
|               1970 |   5 |   RUNNING |    WAITING |
|               1970 |   4 |     READY |    RUNNING |
|               1985 |   4 |   RUNNING |    WAITING |
|               1995 |   4 |   WAITING |      READY |
|               1995 |   4 |     READY |    RUNNING |
|               2010 |   4 |   RUNNING |    WAITING |
|               2020 |   4 |   WAITING |      READY |
|               2020 |   5 |   WAITING |      READY |
|               2020 |   4 |     READY |    RUNNING |
|               2035 |   4 |   RUNNING |    WAITING |
|               2035 |   5 |     READY |    RUNNING |
|               2045 |   4 |   WAITING |      READY |
|               2135 |   5 |   RUNNING | TERMINATED |
|               2135 |   4 |     READY |    RUNNING |
|               2150 |   4 |   RUNNING | TERMINATED |
+---------------------------------------------------+
